 IPDIAG_EXTFLD: external perturbations on the control surface
       lmpert:     101
      mthsurf:     960
 MODES
       m         rebin         imbin        rebout        imbout
    -0.143E+01     0.297E-04    -0.355E-04     0.461E-04    -0.436E-05
    -0.143E+01     0.296E-04    -0.354E-04     0.461E-04    -0.295E-05
    -0.142E+01     0.295E-04    -0.353E-04     0.460E-04    -0.151E-05
    -0.141E+01     0.294E-04    -0.352E-04     0.459E-04    -0.591E-07
    -0.141E+01     0.293E-04    -0.351E-04     0.458E-04     0.141E-05
    -0.140E+01     0.293E-04    -0.351E-04     0.457E-04     0.288E-05
    -0.139E+01     0.293E-04    -0.350E-04     0.455E-04     0.435E-05
    -0.139E+01     0.293E-04    -0.350E-04     0.453E-04     0.582E-05
    -0.138E+01     0.293E-04    -0.350E-04     0.450E-04     0.729E-05
    -0.137E+01     0.292E-04    -0.350E-04     0.447E-04     0.875E-05
    -0.137E+01     0.292E-04    -0.350E-04     0.443E-04     0.102E-04
    -0.136E+01     0.292E-04    -0.349E-04     0.439E-04     0.116E-04
    -0.135E+01     0.291E-04    -0.349E-04     0.434E-04     0.130E-04
    -0.135E+01     0.291E-04    -0.348E-04     0.428E-04     0.145E-04
    -0.134E+01     0.290E-04    -0.347E-04     0.422E-04     0.159E-04
    -0.134E+01     0.289E-04    -0.346E-04     0.415E-04     0.173E-04
    -0.133E+01     0.288E-04    -0.344E-04     0.408E-04     0.186E-04
    -0.132E+01     0.287E-04    -0.343E-04     0.400E-04     0.200E-04
    -0.132E+01     0.286E-04    -0.342E-04     0.392E-04     0.214E-04
    -0.131E+01     0.285E-04    -0.341E-04     0.382E-04     0.228E-04
    -0.130E+01     0.284E-04    -0.340E-04     0.373E-04     0.242E-04
    -0.130E+01     0.283E-04    -0.339E-04     0.362E-04     0.255E-04
    -0.129E+01     0.283E-04    -0.338E-04     0.351E-04     0.268E-04
    -0.128E+01     0.282E-04    -0.338E-04     0.340E-04     0.281E-04
    -0.128E+01     0.282E-04    -0.337E-04     0.328E-04     0.294E-04
    -0.127E+01     0.281E-04    -0.337E-04     0.315E-04     0.306E-04
    -0.126E+01     0.281E-04    -0.336E-04     0.302E-04     0.317E-04
    -0.126E+01     0.280E-04    -0.335E-04     0.289E-04     0.327E-04
    -0.125E+01     0.280E-04    -0.335E-04     0.275E-04     0.337E-04
    -0.124E+01     0.279E-04    -0.333E-04     0.260E-04     0.346E-04
    -0.124E+01     0.277E-04    -0.332E-04     0.245E-04     0.354E-04
    -0.123E+01     0.276E-04    -0.330E-04     0.230E-04     0.361E-04
    -0.122E+01     0.274E-04    -0.328E-04     0.215E-04     0.368E-04
    -0.122E+01     0.272E-04    -0.326E-04     0.199E-04     0.374E-04
    -0.121E+01     0.271E-04    -0.324E-04     0.183E-04     0.379E-04
    -0.120E+01     0.269E-04    -0.322E-04     0.167E-04     0.385E-04
    -0.120E+01     0.268E-04    -0.321E-04     0.150E-04     0.390E-04
    -0.119E+01     0.267E-04    -0.320E-04     0.133E-04     0.396E-04
    -0.118E+01     0.267E-04    -0.319E-04     0.116E-04     0.402E-04
    -0.118E+01     0.268E-04    -0.320E-04     0.983E-05     0.408E-04
    -0.117E+01     0.269E-04    -0.322E-04     0.803E-05     0.414E-04
    -0.117E+01     0.271E-04    -0.324E-04     0.619E-05     0.421E-04
    -0.116E+01     0.274E-04    -0.328E-04     0.432E-05     0.427E-04
    -0.115E+01     0.278E-04    -0.332E-04     0.240E-05     0.434E-04
    -0.115E+01     0.282E-04    -0.337E-04     0.441E-06     0.440E-04
    -0.114E+01     0.286E-04    -0.343E-04    -0.155E-05     0.446E-04
    -0.113E+01     0.291E-04    -0.348E-04    -0.358E-05     0.451E-04
    -0.113E+01     0.295E-04    -0.353E-04    -0.563E-05     0.455E-04
    -0.112E+01     0.299E-04    -0.358E-04    -0.770E-05     0.458E-04
    -0.111E+01     0.303E-04    -0.362E-04    -0.977E-05     0.459E-04
    -0.111E+01     0.305E-04    -0.365E-04    -0.119E-04     0.458E-04
    -0.110E+01     0.307E-04    -0.368E-04    -0.139E-04     0.455E-04
    -0.109E+01     0.308E-04    -0.369E-04    -0.160E-04     0.450E-04
    -0.109E+01     0.308E-04    -0.369E-04    -0.180E-04     0.443E-04
    -0.108E+01     0.308E-04    -0.368E-04    -0.200E-04     0.435E-04
    -0.107E+01     0.306E-04    -0.367E-04    -0.220E-04     0.424E-04
    -0.107E+01     0.305E-04    -0.365E-04    -0.239E-04     0.412E-04
    -0.106E+01     0.303E-04    -0.363E-04    -0.258E-04     0.399E-04
    -0.105E+01     0.302E-04    -0.361E-04    -0.277E-04     0.385E-04
    -0.105E+01     0.301E-04    -0.360E-04    -0.295E-04     0.370E-04
    -0.104E+01     0.301E-04    -0.360E-04    -0.314E-04     0.354E-04
    -0.103E+01     0.301E-04    -0.360E-04    -0.332E-04     0.338E-04
    -0.103E+01     0.303E-04    -0.362E-04    -0.350E-04     0.322E-04
    -0.102E+01     0.305E-04    -0.365E-04    -0.368E-04     0.305E-04
    -0.101E+01     0.308E-04    -0.369E-04    -0.386E-04     0.289E-04
    -0.101E+01     0.312E-04    -0.373E-04    -0.403E-04     0.272E-04
    -0.100E+01     0.316E-04    -0.378E-04    -0.421E-04     0.255E-04
    -0.995E+00     0.321E-04    -0.384E-04    -0.438E-04     0.237E-04
    -0.988E+00     0.326E-04    -0.390E-04    -0.454E-04     0.219E-04
    -0.982E+00     0.330E-04    -0.395E-04    -0.470E-04     0.199E-04
    -0.975E+00     0.335E-04    -0.401E-04    -0.485E-04     0.179E-04
    -0.969E+00     0.339E-04    -0.405E-04    -0.499E-04     0.158E-04
    -0.962E+00     0.342E-04    -0.409E-04    -0.512E-04     0.135E-04
    -0.956E+00     0.345E-04    -0.413E-04    -0.523E-04     0.111E-04
    -0.949E+00     0.347E-04    -0.415E-04    -0.533E-04     0.859E-05
    -0.942E+00     0.349E-04    -0.418E-04    -0.541E-04     0.591E-05
    -0.936E+00     0.351E-04    -0.419E-04    -0.548E-04     0.310E-05
    -0.929E+00     0.352E-04    -0.421E-04    -0.553E-04     0.170E-06
    -0.923E+00     0.354E-04    -0.424E-04    -0.556E-04    -0.286E-05
    -0.916E+00     0.356E-04    -0.426E-04    -0.558E-04    -0.597E-05
    -0.910E+00     0.359E-04    -0.430E-04    -0.559E-04    -0.914E-05
    -0.903E+00     0.363E-04    -0.434E-04    -0.558E-04    -0.124E-04
    -0.897E+00     0.367E-04    -0.439E-04    -0.556E-04    -0.156E-04
    -0.890E+00     0.372E-04    -0.445E-04    -0.552E-04    -0.188E-04
    -0.884E+00     0.377E-04    -0.451E-04    -0.547E-04    -0.221E-04
    -0.877E+00     0.383E-04    -0.459E-04    -0.541E-04    -0.253E-04
    -0.870E+00     0.390E-04    -0.466E-04    -0.534E-04    -0.285E-04
    -0.864E+00     0.396E-04    -0.474E-04    -0.526E-04    -0.316E-04
    -0.857E+00     0.402E-04    -0.482E-04    -0.516E-04    -0.348E-04
    -0.851E+00     0.409E-04    -0.489E-04    -0.504E-04    -0.378E-04
    -0.844E+00     0.414E-04    -0.496E-04    -0.490E-04    -0.409E-04
    -0.838E+00     0.419E-04    -0.502E-04    -0.475E-04    -0.439E-04
    -0.831E+00     0.424E-04    -0.507E-04    -0.457E-04    -0.468E-04
    -0.825E+00     0.428E-04    -0.512E-04    -0.437E-04    -0.498E-04
    -0.818E+00     0.431E-04    -0.516E-04    -0.415E-04    -0.526E-04
    -0.812E+00     0.434E-04    -0.520E-04    -0.390E-04    -0.554E-04
    -0.805E+00     0.438E-04    -0.524E-04    -0.362E-04    -0.581E-04
    -0.798E+00     0.441E-04    -0.528E-04    -0.332E-04    -0.607E-04
    -0.792E+00     0.445E-04    -0.532E-04    -0.300E-04    -0.633E-04
    -0.785E+00     0.449E-04    -0.538E-04    -0.266E-04    -0.657E-04
    -0.779E+00     0.455E-04    -0.544E-04    -0.229E-04    -0.680E-04
    -0.772E+00     0.461E-04    -0.551E-04    -0.191E-04    -0.701E-04
    -0.766E+00     0.467E-04    -0.559E-04    -0.151E-04    -0.720E-04
    -0.759E+00     0.475E-04    -0.568E-04    -0.110E-04    -0.738E-04
    -0.753E+00     0.483E-04    -0.578E-04    -0.674E-05    -0.753E-04
    -0.746E+00     0.491E-04    -0.588E-04    -0.245E-05    -0.766E-04
    -0.740E+00     0.500E-04    -0.598E-04     0.190E-05    -0.777E-04
    -0.733E+00     0.508E-04    -0.608E-04     0.629E-05    -0.785E-04
    -0.726E+00     0.516E-04    -0.617E-04     0.107E-04    -0.790E-04
    -0.720E+00     0.522E-04    -0.625E-04     0.151E-04    -0.792E-04
    -0.713E+00     0.528E-04    -0.632E-04     0.196E-04    -0.791E-04
    -0.707E+00     0.533E-04    -0.638E-04     0.241E-04    -0.786E-04
    -0.700E+00     0.537E-04    -0.642E-04     0.285E-04    -0.779E-04
    -0.694E+00     0.540E-04    -0.646E-04     0.330E-04    -0.767E-04
    -0.687E+00     0.542E-04    -0.648E-04     0.375E-04    -0.753E-04
    -0.681E+00     0.543E-04    -0.650E-04     0.419E-04    -0.734E-04
    -0.674E+00     0.544E-04    -0.651E-04     0.464E-04    -0.713E-04
    -0.668E+00     0.545E-04    -0.653E-04     0.508E-04    -0.688E-04
    -0.661E+00     0.547E-04    -0.655E-04     0.552E-04    -0.660E-04
    -0.654E+00     0.550E-04    -0.658E-04     0.595E-04    -0.629E-04
    -0.648E+00     0.553E-04    -0.662E-04     0.638E-04    -0.596E-04
    -0.641E+00     0.558E-04    -0.668E-04     0.679E-04    -0.560E-04
    -0.635E+00     0.564E-04    -0.675E-04     0.719E-04    -0.521E-04
    -0.628E+00     0.571E-04    -0.683E-04     0.758E-04    -0.481E-04
    -0.622E+00     0.579E-04    -0.693E-04     0.795E-04    -0.439E-04
    -0.615E+00     0.588E-04    -0.703E-04     0.830E-04    -0.395E-04
    -0.609E+00     0.597E-04    -0.715E-04     0.862E-04    -0.349E-04
    -0.602E+00     0.607E-04    -0.726E-04     0.892E-04    -0.302E-04
    -0.596E+00     0.616E-04    -0.737E-04     0.919E-04    -0.254E-04
    -0.589E+00     0.625E-04    -0.747E-04     0.943E-04    -0.203E-04
    -0.583E+00     0.632E-04    -0.757E-04     0.964E-04    -0.152E-04
    -0.576E+00     0.639E-04    -0.765E-04     0.982E-04    -0.981E-05
    -0.569E+00     0.645E-04    -0.772E-04     0.995E-04    -0.428E-05
    -0.563E+00     0.649E-04    -0.777E-04     0.100E-03     0.142E-05
    -0.556E+00     0.652E-04    -0.781E-04     0.101E-03     0.727E-05
    -0.550E+00     0.655E-04    -0.783E-04     0.101E-03     0.133E-04
    -0.543E+00     0.656E-04    -0.785E-04     0.100E-03     0.194E-04
    -0.537E+00     0.656E-04    -0.785E-04     0.995E-04     0.255E-04
    -0.530E+00     0.656E-04    -0.785E-04     0.980E-04     0.317E-04
    -0.524E+00     0.656E-04    -0.785E-04     0.959E-04     0.379E-04
    -0.517E+00     0.655E-04    -0.784E-04     0.934E-04     0.439E-04
    -0.511E+00     0.654E-04    -0.782E-04     0.903E-04     0.497E-04
    -0.504E+00     0.652E-04    -0.781E-04     0.867E-04     0.552E-04
    -0.497E+00     0.650E-04    -0.778E-04     0.826E-04     0.603E-04
    -0.491E+00     0.648E-04    -0.775E-04     0.782E-04     0.650E-04
    -0.484E+00     0.644E-04    -0.771E-04     0.733E-04     0.692E-04
    -0.478E+00     0.639E-04    -0.765E-04     0.682E-04     0.728E-04
    -0.471E+00     0.633E-04    -0.757E-04     0.628E-04     0.757E-04
    -0.465E+00     0.624E-04    -0.747E-04     0.572E-04     0.781E-04
    -0.458E+00     0.614E-04    -0.735E-04     0.515E-04     0.798E-04
    -0.452E+00     0.602E-04    -0.720E-04     0.457E-04     0.808E-04
    -0.445E+00     0.588E-04    -0.703E-04     0.400E-04     0.813E-04
    -0.439E+00     0.572E-04    -0.684E-04     0.342E-04     0.812E-04
    -0.432E+00     0.554E-04    -0.663E-04     0.286E-04     0.805E-04
    -0.425E+00     0.535E-04    -0.640E-04     0.231E-04     0.794E-04
    -0.419E+00     0.516E-04    -0.616E-04     0.177E-04     0.779E-04
    -0.412E+00     0.495E-04    -0.592E-04     0.125E-04     0.761E-04
    -0.406E+00     0.475E-04    -0.567E-04     0.754E-05     0.738E-04
    -0.399E+00     0.454E-04    -0.543E-04     0.276E-05     0.713E-04
    -0.393E+00     0.434E-04    -0.518E-04    -0.176E-05     0.684E-04
    -0.386E+00     0.413E-04    -0.494E-04    -0.599E-05     0.651E-04
    -0.380E+00     0.393E-04    -0.469E-04    -0.984E-05     0.615E-04
    -0.373E+00     0.372E-04    -0.444E-04    -0.132E-04     0.575E-04
    -0.367E+00     0.350E-04    -0.418E-04    -0.161E-04     0.531E-04
    -0.360E+00     0.326E-04    -0.389E-04    -0.183E-04     0.481E-04
    -0.353E+00     0.299E-04    -0.356E-04    -0.196E-04     0.427E-04
    -0.347E+00     0.269E-04    -0.319E-04    -0.200E-04     0.368E-04
    -0.340E+00     0.233E-04    -0.276E-04    -0.193E-04     0.304E-04
    -0.334E+00     0.192E-04    -0.226E-04    -0.173E-04     0.235E-04
    -0.327E+00     0.143E-04    -0.168E-04    -0.138E-04     0.163E-04
    -0.321E+00     0.878E-05    -0.101E-04    -0.877E-05     0.885E-05
    -0.314E+00     0.240E-05    -0.238E-05    -0.199E-05     0.130E-05
    -0.308E+00    -0.482E-05     0.635E-05     0.659E-05    -0.614E-05
    -0.301E+00    -0.129E-04     0.161E-04     0.170E-04    -0.133E-04
    -0.295E+00    -0.218E-04     0.269E-04     0.293E-04    -0.198E-04
    -0.288E+00    -0.315E-04     0.386E-04     0.434E-04    -0.254E-04
    -0.281E+00    -0.419E-04     0.512E-04     0.592E-04    -0.300E-04
    -0.275E+00    -0.529E-04     0.646E-04     0.765E-04    -0.331E-04
    -0.268E+00    -0.645E-04     0.787E-04     0.953E-04    -0.345E-04
    -0.262E+00    -0.766E-04     0.933E-04     0.115E-03    -0.340E-04
    -0.255E+00    -0.890E-04     0.108E-03     0.136E-03    -0.313E-04
    -0.249E+00    -0.102E-03     0.124E-03     0.157E-03    -0.262E-04
    -0.242E+00    -0.114E-03     0.139E-03     0.178E-03    -0.187E-04
    -0.236E+00    -0.127E-03     0.155E-03     0.200E-03    -0.851E-05
    -0.229E+00    -0.140E-03     0.171E-03     0.220E-03     0.432E-05
    -0.223E+00    -0.153E-03     0.187E-03     0.240E-03     0.198E-04
    -0.216E+00    -0.166E-03     0.203E-03     0.259E-03     0.379E-04
    -0.209E+00    -0.179E-03     0.218E-03     0.276E-03     0.585E-04
    -0.203E+00    -0.192E-03     0.234E-03     0.292E-03     0.815E-04
    -0.196E+00    -0.204E-03     0.249E-03     0.305E-03     0.107E-03
    -0.190E+00    -0.217E-03     0.265E-03     0.316E-03     0.134E-03
    -0.183E+00    -0.229E-03     0.280E-03     0.324E-03     0.163E-03
    -0.177E+00    -0.242E-03     0.295E-03     0.330E-03     0.193E-03
    -0.170E+00    -0.254E-03     0.310E-03     0.332E-03     0.225E-03
    -0.164E+00    -0.266E-03     0.324E-03     0.332E-03     0.257E-03
    -0.157E+00    -0.278E-03     0.338E-03     0.328E-03     0.290E-03
    -0.151E+00    -0.290E-03     0.352E-03     0.322E-03     0.324E-03
    -0.144E+00    -0.301E-03     0.365E-03     0.312E-03     0.357E-03
    -0.137E+00    -0.312E-03     0.378E-03     0.298E-03     0.389E-03
    -0.131E+00    -0.323E-03     0.391E-03     0.281E-03     0.421E-03
    -0.124E+00    -0.334E-03     0.402E-03     0.261E-03     0.452E-03
    -0.118E+00    -0.343E-03     0.413E-03     0.238E-03     0.481E-03
    -0.111E+00    -0.353E-03     0.424E-03     0.212E-03     0.508E-03
    -0.105E+00    -0.362E-03     0.433E-03     0.183E-03     0.533E-03
    -0.982E-01    -0.370E-03     0.442E-03     0.151E-03     0.556E-03
    -0.916E-01    -0.378E-03     0.450E-03     0.117E-03     0.575E-03
    -0.851E-01    -0.385E-03     0.457E-03     0.807E-04     0.592E-03
    -0.785E-01    -0.392E-03     0.464E-03     0.426E-04     0.606E-03
    -0.720E-01    -0.397E-03     0.470E-03     0.290E-05     0.616E-03
    -0.654E-01    -0.403E-03     0.475E-03    -0.379E-04     0.622E-03
    -0.589E-01    -0.408E-03     0.479E-03    -0.794E-04     0.625E-03
    -0.524E-01    -0.412E-03     0.483E-03    -0.121E-03     0.624E-03
    -0.458E-01    -0.415E-03     0.487E-03    -0.163E-03     0.619E-03
    -0.393E-01    -0.418E-03     0.489E-03    -0.204E-03     0.611E-03
    -0.327E-01    -0.420E-03     0.491E-03    -0.245E-03     0.599E-03
    -0.262E-01    -0.422E-03     0.493E-03    -0.284E-03     0.584E-03
    -0.196E-01    -0.423E-03     0.493E-03    -0.321E-03     0.565E-03
    -0.131E-01    -0.423E-03     0.493E-03    -0.357E-03     0.543E-03
    -0.654E-02    -0.422E-03     0.493E-03    -0.390E-03     0.518E-03
     0.000E+00    -0.421E-03     0.492E-03    -0.421E-03     0.491E-03
     0.654E-02    -0.419E-03     0.490E-03    -0.449E-03     0.461E-03
     0.131E-01    -0.416E-03     0.487E-03    -0.474E-03     0.429E-03
     0.196E-01    -0.412E-03     0.483E-03    -0.496E-03     0.395E-03
     0.262E-01    -0.408E-03     0.479E-03    -0.515E-03     0.360E-03
     0.327E-01    -0.403E-03     0.474E-03    -0.531E-03     0.323E-03
     0.393E-01    -0.397E-03     0.469E-03    -0.543E-03     0.286E-03
     0.458E-01    -0.390E-03     0.462E-03    -0.552E-03     0.247E-03
     0.524E-01    -0.384E-03     0.455E-03    -0.558E-03     0.209E-03
     0.589E-01    -0.376E-03     0.448E-03    -0.560E-03     0.170E-03
     0.654E-01    -0.368E-03     0.439E-03    -0.558E-03     0.132E-03
     0.720E-01    -0.360E-03     0.430E-03    -0.554E-03     0.945E-04
     0.785E-01    -0.351E-03     0.421E-03    -0.546E-03     0.580E-04
     0.851E-01    -0.342E-03     0.411E-03    -0.535E-03     0.228E-04
     0.916E-01    -0.332E-03     0.400E-03    -0.521E-03    -0.109E-04
     0.982E-01    -0.322E-03     0.389E-03    -0.504E-03    -0.425E-04
     0.105E+00    -0.312E-03     0.377E-03    -0.484E-03    -0.720E-04
     0.111E+00    -0.301E-03     0.365E-03    -0.462E-03    -0.990E-04
     0.118E+00    -0.290E-03     0.352E-03    -0.439E-03    -0.123E-03
     0.124E+00    -0.278E-03     0.338E-03    -0.413E-03    -0.145E-03
     0.131E+00    -0.266E-03     0.324E-03    -0.386E-03    -0.163E-03
     0.137E+00    -0.254E-03     0.309E-03    -0.357E-03    -0.179E-03
     0.144E+00    -0.241E-03     0.294E-03    -0.328E-03    -0.191E-03
     0.151E+00    -0.228E-03     0.278E-03    -0.299E-03    -0.200E-03
     0.157E+00    -0.215E-03     0.262E-03    -0.269E-03    -0.206E-03
     0.164E+00    -0.202E-03     0.246E-03    -0.240E-03    -0.209E-03
     0.170E+00    -0.189E-03     0.230E-03    -0.211E-03    -0.209E-03
     0.177E+00    -0.175E-03     0.213E-03    -0.184E-03    -0.206E-03
     0.183E+00    -0.162E-03     0.197E-03    -0.157E-03    -0.201E-03
     0.190E+00    -0.149E-03     0.181E-03    -0.132E-03    -0.193E-03
     0.196E+00    -0.136E-03     0.165E-03    -0.109E-03    -0.184E-03
     0.203E+00    -0.123E-03     0.149E-03    -0.882E-04    -0.173E-03
     0.209E+00    -0.110E-03     0.134E-03    -0.691E-04    -0.160E-03
     0.216E+00    -0.985E-04     0.120E-03    -0.522E-04    -0.147E-03
     0.223E+00    -0.869E-04     0.106E-03    -0.376E-04    -0.132E-03
     0.229E+00    -0.757E-04     0.920E-04    -0.252E-04    -0.117E-03
     0.236E+00    -0.650E-04     0.789E-04    -0.150E-04    -0.101E-03
     0.242E+00    -0.547E-04     0.664E-04    -0.707E-05    -0.858E-04
     0.249E+00    -0.448E-04     0.545E-04    -0.126E-05    -0.703E-04
     0.255E+00    -0.353E-04     0.430E-04     0.253E-05    -0.553E-04
     0.262E+00    -0.263E-04     0.321E-04     0.441E-05    -0.407E-04
     0.268E+00    -0.177E-04     0.217E-04     0.454E-05    -0.269E-04
     0.275E+00    -0.941E-05     0.117E-04     0.309E-05    -0.140E-04
     0.281E+00    -0.157E-05     0.224E-05     0.236E-06    -0.209E-05
     0.288E+00     0.587E-05    -0.673E-05    -0.384E-05     0.871E-05
     0.295E+00     0.129E-04    -0.152E-04    -0.893E-05     0.183E-04
     0.301E+00     0.195E-04    -0.231E-04    -0.149E-04     0.266E-04
     0.308E+00     0.256E-04    -0.305E-04    -0.214E-04     0.337E-04
     0.314E+00     0.313E-04    -0.373E-04    -0.284E-04     0.394E-04
     0.321E+00     0.364E-04    -0.435E-04    -0.357E-04     0.437E-04
     0.327E+00     0.411E-04    -0.491E-04    -0.430E-04     0.468E-04
     0.334E+00     0.453E-04    -0.541E-04    -0.503E-04     0.486E-04
     0.340E+00     0.489E-04    -0.585E-04    -0.574E-04     0.492E-04
     0.347E+00     0.521E-04    -0.623E-04    -0.641E-04     0.487E-04
     0.353E+00     0.547E-04    -0.655E-04    -0.705E-04     0.471E-04
     0.360E+00     0.570E-04    -0.682E-04    -0.763E-04     0.446E-04
     0.367E+00     0.588E-04    -0.704E-04    -0.816E-04     0.412E-04
     0.373E+00     0.603E-04    -0.721E-04    -0.863E-04     0.371E-04
     0.380E+00     0.615E-04    -0.736E-04    -0.904E-04     0.324E-04
     0.386E+00     0.624E-04    -0.747E-04    -0.938E-04     0.271E-04
     0.393E+00     0.632E-04    -0.756E-04    -0.966E-04     0.214E-04
     0.399E+00     0.638E-04    -0.763E-04    -0.988E-04     0.154E-04
     0.406E+00     0.642E-04    -0.768E-04    -0.100E-03     0.911E-05
     0.412E+00     0.646E-04    -0.773E-04    -0.101E-03     0.273E-05
     0.419E+00     0.649E-04    -0.776E-04    -0.102E-03    -0.371E-05
     0.425E+00     0.651E-04    -0.780E-04    -0.102E-03    -0.101E-04
     0.432E+00     0.654E-04    -0.782E-04    -0.101E-03    -0.165E-04
     0.439E+00     0.655E-04    -0.784E-04    -0.997E-04    -0.227E-04
     0.445E+00     0.656E-04    -0.785E-04    -0.981E-04    -0.288E-04
     0.452E+00     0.656E-04    -0.785E-04    -0.960E-04    -0.347E-04
     0.458E+00     0.655E-04    -0.784E-04    -0.935E-04    -0.403E-04
     0.465E+00     0.654E-04    -0.782E-04    -0.906E-04    -0.457E-04
     0.471E+00     0.651E-04    -0.779E-04    -0.874E-04    -0.508E-04
     0.478E+00     0.648E-04    -0.775E-04    -0.837E-04    -0.556E-04
     0.484E+00     0.644E-04    -0.770E-04    -0.798E-04    -0.600E-04
     0.491E+00     0.638E-04    -0.764E-04    -0.755E-04    -0.642E-04
     0.497E+00     0.632E-04    -0.757E-04    -0.710E-04    -0.680E-04
     0.504E+00     0.626E-04    -0.749E-04    -0.662E-04    -0.716E-04
     0.511E+00     0.620E-04    -0.741E-04    -0.612E-04    -0.748E-04
     0.517E+00     0.613E-04    -0.734E-04    -0.560E-04    -0.777E-04
     0.524E+00     0.607E-04    -0.726E-04    -0.507E-04    -0.803E-04
     0.530E+00     0.601E-04    -0.719E-04    -0.453E-04    -0.825E-04
     0.537E+00     0.596E-04    -0.713E-04    -0.398E-04    -0.845E-04
     0.543E+00     0.592E-04    -0.708E-04    -0.342E-04    -0.862E-04
     0.550E+00     0.588E-04    -0.703E-04    -0.287E-04    -0.876E-04
     0.556E+00     0.585E-04    -0.700E-04    -0.231E-04    -0.886E-04
     0.563E+00     0.582E-04    -0.697E-04    -0.176E-04    -0.894E-04
     0.569E+00     0.580E-04    -0.694E-04    -0.121E-04    -0.899E-04
     0.576E+00     0.579E-04    -0.692E-04    -0.665E-05    -0.900E-04
     0.583E+00     0.577E-04    -0.690E-04    -0.128E-05    -0.898E-04
     0.589E+00     0.575E-04    -0.688E-04     0.399E-05    -0.893E-04
     0.596E+00     0.572E-04    -0.685E-04     0.915E-05    -0.885E-04
     0.602E+00     0.569E-04    -0.681E-04     0.142E-04    -0.873E-04
     0.609E+00     0.566E-04    -0.677E-04     0.191E-04    -0.857E-04
     0.615E+00     0.561E-04    -0.671E-04     0.238E-04    -0.838E-04
     0.622E+00     0.556E-04    -0.665E-04     0.284E-04    -0.815E-04
     0.628E+00     0.550E-04    -0.657E-04     0.327E-04    -0.789E-04
     0.635E+00     0.543E-04    -0.649E-04     0.368E-04    -0.760E-04
     0.641E+00     0.535E-04    -0.640E-04     0.407E-04    -0.728E-04
     0.648E+00     0.527E-04    -0.631E-04     0.442E-04    -0.693E-04
     0.654E+00     0.519E-04    -0.621E-04     0.475E-04    -0.657E-04
     0.661E+00     0.511E-04    -0.611E-04     0.506E-04    -0.618E-04
     0.668E+00     0.502E-04    -0.601E-04     0.533E-04    -0.578E-04
     0.674E+00     0.494E-04    -0.591E-04     0.557E-04    -0.536E-04
     0.681E+00     0.486E-04    -0.581E-04     0.578E-04    -0.495E-04
     0.687E+00     0.478E-04    -0.572E-04     0.597E-04    -0.452E-04
     0.694E+00     0.471E-04    -0.564E-04     0.613E-04    -0.410E-04
     0.700E+00     0.465E-04    -0.556E-04     0.626E-04    -0.368E-04
     0.707E+00     0.459E-04    -0.549E-04     0.637E-04    -0.327E-04
     0.713E+00     0.453E-04    -0.542E-04     0.646E-04    -0.286E-04
     0.720E+00     0.448E-04    -0.536E-04     0.653E-04    -0.245E-04
     0.726E+00     0.443E-04    -0.530E-04     0.658E-04    -0.206E-04
     0.733E+00     0.438E-04    -0.524E-04     0.661E-04    -0.167E-04
     0.740E+00     0.434E-04    -0.519E-04     0.662E-04    -0.128E-04
     0.746E+00     0.430E-04    -0.514E-04     0.662E-04    -0.902E-05
     0.753E+00     0.426E-04    -0.509E-04     0.659E-04    -0.529E-05
     0.759E+00     0.422E-04    -0.504E-04     0.655E-04    -0.161E-05
     0.766E+00     0.417E-04    -0.499E-04     0.649E-04     0.201E-05
     0.772E+00     0.413E-04    -0.494E-04     0.641E-04     0.556E-05
     0.779E+00     0.409E-04    -0.489E-04     0.631E-04     0.903E-05
     0.785E+00     0.404E-04    -0.483E-04     0.618E-04     0.124E-04
     0.792E+00     0.400E-04    -0.478E-04     0.604E-04     0.157E-04
     0.798E+00     0.395E-04    -0.472E-04     0.587E-04     0.188E-04
     0.805E+00     0.390E-04    -0.466E-04     0.569E-04     0.217E-04
     0.812E+00     0.385E-04    -0.460E-04     0.548E-04     0.245E-04
     0.818E+00     0.379E-04    -0.454E-04     0.526E-04     0.272E-04
     0.825E+00     0.374E-04    -0.447E-04     0.503E-04     0.296E-04
     0.831E+00     0.368E-04    -0.440E-04     0.479E-04     0.318E-04
     0.838E+00     0.362E-04    -0.434E-04     0.453E-04     0.338E-04
     0.844E+00     0.357E-04    -0.427E-04     0.427E-04     0.357E-04
     0.851E+00     0.351E-04    -0.420E-04     0.401E-04     0.373E-04
     0.857E+00     0.346E-04    -0.414E-04     0.374E-04     0.388E-04
     0.864E+00     0.341E-04    -0.407E-04     0.348E-04     0.401E-04
     0.870E+00     0.336E-04    -0.401E-04     0.321E-04     0.412E-04
     0.877E+00     0.331E-04    -0.396E-04     0.295E-04     0.423E-04
     0.884E+00     0.327E-04    -0.391E-04     0.268E-04     0.432E-04
     0.890E+00     0.323E-04    -0.386E-04     0.242E-04     0.440E-04
     0.897E+00     0.319E-04    -0.381E-04     0.217E-04     0.447E-04
     0.903E+00     0.316E-04    -0.377E-04     0.191E-04     0.453E-04
     0.910E+00     0.313E-04    -0.374E-04     0.166E-04     0.458E-04
     0.916E+00     0.310E-04    -0.370E-04     0.140E-04     0.462E-04
     0.923E+00     0.307E-04    -0.367E-04     0.115E-04     0.464E-04
