 IPDIAG_EXTFLD: external perturbations on the control surface
       lmpert:      61
      mthsurf:     960
 MODES
       m         rebin         imbin        rebout        imbout
    -0.115E+01    -0.131E-04     0.194E-04     0.586E-06     0.452E-06
    -0.115E+01    -0.128E-04     0.190E-04     0.208E-05     0.375E-06
    -0.114E+01    -0.124E-04     0.184E-04     0.375E-05     0.302E-06
    -0.113E+01    -0.119E-04     0.176E-04     0.551E-05     0.239E-06
    -0.113E+01    -0.113E-04     0.168E-04     0.731E-05     0.191E-06
    -0.112E+01    -0.107E-04     0.158E-04     0.905E-05     0.163E-06
    -0.111E+01    -0.998E-05     0.148E-04     0.107E-04     0.155E-06
    -0.111E+01    -0.929E-05     0.138E-04     0.121E-04     0.167E-06
    -0.110E+01    -0.862E-05     0.128E-04     0.132E-04     0.197E-06
    -0.109E+01    -0.799E-05     0.119E-04     0.140E-04     0.240E-06
    -0.109E+01    -0.745E-05     0.110E-04     0.144E-04     0.286E-06
    -0.108E+01    -0.700E-05     0.104E-04     0.142E-04     0.328E-06
    -0.107E+01    -0.667E-05     0.989E-05     0.136E-04     0.352E-06
    -0.107E+01    -0.647E-05     0.960E-05     0.123E-04     0.344E-06
    -0.106E+01    -0.642E-05     0.952E-05     0.104E-04     0.288E-06
    -0.105E+01    -0.653E-05     0.968E-05     0.786E-05     0.167E-06
    -0.105E+01    -0.678E-05     0.101E-04     0.466E-05    -0.380E-07
    -0.104E+01    -0.718E-05     0.106E-04     0.788E-06    -0.345E-06
    -0.103E+01    -0.771E-05     0.114E-04    -0.374E-05    -0.773E-06
    -0.103E+01    -0.835E-05     0.124E-04    -0.891E-05    -0.134E-05
    -0.102E+01    -0.909E-05     0.135E-04    -0.147E-04    -0.206E-05
    -0.101E+01    -0.988E-05     0.146E-04    -0.210E-04    -0.296E-05
    -0.101E+01    -0.107E-04     0.158E-04    -0.279E-04    -0.404E-05
    -0.100E+01    -0.115E-04     0.170E-04    -0.352E-04    -0.532E-05
    -0.995E+00    -0.123E-04     0.182E-04    -0.429E-04    -0.681E-05
    -0.988E+00    -0.130E-04     0.193E-04    -0.510E-04    -0.852E-05
    -0.982E+00    -0.136E-04     0.202E-04    -0.594E-04    -0.104E-04
    -0.975E+00    -0.141E-04     0.209E-04    -0.679E-04    -0.126E-04
    -0.969E+00    -0.144E-04     0.214E-04    -0.767E-04    -0.149E-04
    -0.962E+00    -0.146E-04     0.216E-04    -0.855E-04    -0.175E-04
    -0.956E+00    -0.146E-04     0.216E-04    -0.943E-04    -0.203E-04
    -0.949E+00    -0.144E-04     0.213E-04    -0.103E-03    -0.232E-04
    -0.942E+00    -0.140E-04     0.208E-04    -0.112E-03    -0.264E-04
    -0.936E+00    -0.135E-04     0.200E-04    -0.120E-03    -0.297E-04
    -0.929E+00    -0.128E-04     0.190E-04    -0.129E-03    -0.333E-04
    -0.923E+00    -0.120E-04     0.178E-04    -0.137E-03    -0.369E-04
    -0.916E+00    -0.111E-04     0.165E-04    -0.145E-03    -0.407E-04
    -0.910E+00    -0.102E-04     0.151E-04    -0.153E-03    -0.447E-04
    -0.903E+00    -0.922E-05     0.137E-04    -0.161E-03    -0.488E-04
    -0.897E+00    -0.828E-05     0.123E-04    -0.169E-03    -0.530E-04
    -0.890E+00    -0.741E-05     0.110E-04    -0.176E-03    -0.573E-04
    -0.884E+00    -0.664E-05     0.986E-05    -0.184E-03    -0.618E-04
    -0.877E+00    -0.602E-05     0.893E-05    -0.191E-03    -0.665E-04
    -0.870E+00    -0.556E-05     0.825E-05    -0.198E-03    -0.713E-04
    -0.864E+00    -0.530E-05     0.786E-05    -0.206E-03    -0.763E-04
    -0.857E+00    -0.525E-05     0.778E-05    -0.213E-03    -0.815E-04
    -0.851E+00    -0.541E-05     0.803E-05    -0.221E-03    -0.870E-04
    -0.844E+00    -0.580E-05     0.860E-05    -0.229E-03    -0.928E-04
    -0.838E+00    -0.640E-05     0.948E-05    -0.237E-03    -0.989E-04
    -0.831E+00    -0.719E-05     0.107E-04    -0.246E-03    -0.105E-03
    -0.825E+00    -0.815E-05     0.121E-04    -0.255E-03    -0.112E-03
    -0.818E+00    -0.923E-05     0.137E-04    -0.264E-03    -0.120E-03
    -0.812E+00    -0.104E-04     0.154E-04    -0.274E-03    -0.127E-03
    -0.805E+00    -0.116E-04     0.172E-04    -0.285E-03    -0.136E-03
    -0.798E+00    -0.128E-04     0.190E-04    -0.296E-03    -0.145E-03
    -0.792E+00    -0.140E-04     0.207E-04    -0.308E-03    -0.155E-03
    -0.785E+00    -0.150E-04     0.222E-04    -0.321E-03    -0.166E-03
    -0.779E+00    -0.159E-04     0.236E-04    -0.334E-03    -0.177E-03
    -0.772E+00    -0.166E-04     0.246E-04    -0.348E-03    -0.189E-03
    -0.766E+00    -0.170E-04     0.252E-04    -0.363E-03    -0.203E-03
    -0.759E+00    -0.172E-04     0.255E-04    -0.378E-03    -0.217E-03
    -0.753E+00    -0.171E-04     0.254E-04    -0.395E-03    -0.232E-03
    -0.746E+00    -0.167E-04     0.248E-04    -0.411E-03    -0.249E-03
    -0.740E+00    -0.160E-04     0.238E-04    -0.429E-03    -0.266E-03
    -0.733E+00    -0.151E-04     0.224E-04    -0.447E-03    -0.285E-03
    -0.726E+00    -0.139E-04     0.206E-04    -0.466E-03    -0.305E-03
    -0.720E+00    -0.125E-04     0.185E-04    -0.486E-03    -0.326E-03
    -0.713E+00    -0.109E-04     0.162E-04    -0.505E-03    -0.348E-03
    -0.707E+00    -0.921E-05     0.137E-04    -0.526E-03    -0.371E-03
    -0.700E+00    -0.747E-05     0.111E-04    -0.546E-03    -0.395E-03
    -0.694E+00    -0.575E-05     0.853E-05    -0.567E-03    -0.421E-03
    -0.687E+00    -0.409E-05     0.608E-05    -0.588E-03    -0.448E-03
    -0.681E+00    -0.257E-05     0.383E-05    -0.609E-03    -0.475E-03
    -0.674E+00    -0.124E-05     0.186E-05    -0.629E-03    -0.504E-03
    -0.668E+00    -0.160E-06     0.253E-06    -0.650E-03    -0.534E-03
    -0.661E+00     0.644E-06    -0.939E-06    -0.670E-03    -0.564E-03
    -0.654E+00     0.114E-05    -0.167E-05    -0.690E-03    -0.596E-03
    -0.648E+00     0.131E-05    -0.192E-05    -0.709E-03    -0.627E-03
    -0.641E+00     0.115E-05    -0.170E-05    -0.727E-03    -0.660E-03
    -0.635E+00     0.686E-06    -0.101E-05    -0.745E-03    -0.693E-03
    -0.628E+00    -0.564E-07     0.853E-07    -0.761E-03    -0.726E-03
    -0.622E+00    -0.103E-05     0.152E-05    -0.776E-03    -0.760E-03
    -0.615E+00    -0.217E-05     0.321E-05    -0.791E-03    -0.793E-03
    -0.609E+00    -0.341E-05     0.505E-05    -0.804E-03    -0.827E-03
    -0.602E+00    -0.466E-05     0.690E-05    -0.815E-03    -0.860E-03
    -0.596E+00    -0.584E-05     0.864E-05    -0.825E-03    -0.893E-03
    -0.589E+00    -0.684E-05     0.101E-04    -0.833E-03    -0.926E-03
    -0.583E+00    -0.757E-05     0.112E-04    -0.840E-03    -0.958E-03
    -0.576E+00    -0.793E-05     0.117E-04    -0.845E-03    -0.989E-03
    -0.569E+00    -0.784E-05     0.116E-04    -0.848E-03    -0.102E-02
    -0.563E+00    -0.721E-05     0.107E-04    -0.849E-03    -0.105E-02
    -0.556E+00    -0.598E-05     0.885E-05    -0.848E-03    -0.108E-02
    -0.550E+00    -0.409E-05     0.606E-05    -0.845E-03    -0.110E-02
    -0.543E+00    -0.151E-05     0.224E-05    -0.841E-03    -0.113E-02
    -0.537E+00     0.177E-05    -0.263E-05    -0.834E-03    -0.115E-02
    -0.530E+00     0.577E-05    -0.855E-05    -0.825E-03    -0.117E-02
    -0.524E+00     0.104E-04    -0.155E-04    -0.815E-03    -0.119E-02
    -0.517E+00     0.158E-04    -0.234E-04    -0.802E-03    -0.121E-02
    -0.511E+00     0.217E-04    -0.321E-04    -0.788E-03    -0.122E-02
    -0.504E+00     0.281E-04    -0.417E-04    -0.772E-03    -0.123E-02
    -0.497E+00     0.350E-04    -0.518E-04    -0.755E-03    -0.124E-02
    -0.491E+00     0.422E-04    -0.625E-04    -0.735E-03    -0.125E-02
    -0.484E+00     0.497E-04    -0.736E-04    -0.715E-03    -0.125E-02
    -0.478E+00     0.573E-04    -0.849E-04    -0.693E-03    -0.125E-02
    -0.471E+00     0.650E-04    -0.964E-04    -0.669E-03    -0.125E-02
    -0.465E+00     0.728E-04    -0.108E-03    -0.645E-03    -0.125E-02
    -0.458E+00     0.805E-04    -0.119E-03    -0.619E-03    -0.124E-02
    -0.452E+00     0.882E-04    -0.131E-03    -0.593E-03    -0.123E-02
    -0.445E+00     0.958E-04    -0.142E-03    -0.566E-03    -0.122E-02
    -0.439E+00     0.103E-03    -0.153E-03    -0.538E-03    -0.120E-02
    -0.432E+00     0.111E-03    -0.164E-03    -0.510E-03    -0.119E-02
    -0.425E+00     0.119E-03    -0.176E-03    -0.482E-03    -0.117E-02
    -0.419E+00     0.127E-03    -0.188E-03    -0.453E-03    -0.114E-02
    -0.412E+00     0.135E-03    -0.200E-03    -0.425E-03    -0.112E-02
    -0.406E+00     0.144E-03    -0.213E-03    -0.396E-03    -0.109E-02
    -0.399E+00     0.154E-03    -0.228E-03    -0.368E-03    -0.106E-02
    -0.393E+00     0.164E-03    -0.243E-03    -0.340E-03    -0.102E-02
    -0.386E+00     0.176E-03    -0.261E-03    -0.313E-03    -0.990E-03
    -0.380E+00     0.189E-03    -0.281E-03    -0.286E-03    -0.953E-03
    -0.373E+00     0.204E-03    -0.303E-03    -0.260E-03    -0.914E-03
    -0.367E+00     0.221E-03    -0.328E-03    -0.235E-03    -0.874E-03
    -0.360E+00     0.240E-03    -0.356E-03    -0.211E-03    -0.832E-03
    -0.353E+00     0.261E-03    -0.387E-03    -0.188E-03    -0.789E-03
    -0.347E+00     0.284E-03    -0.421E-03    -0.166E-03    -0.745E-03
    -0.340E+00     0.310E-03    -0.459E-03    -0.145E-03    -0.700E-03
    -0.334E+00     0.337E-03    -0.500E-03    -0.126E-03    -0.654E-03
    -0.327E+00     0.367E-03    -0.544E-03    -0.108E-03    -0.608E-03
    -0.321E+00     0.399E-03    -0.592E-03    -0.909E-04    -0.561E-03
    -0.314E+00     0.433E-03    -0.642E-03    -0.755E-04    -0.514E-03
    -0.308E+00     0.468E-03    -0.694E-03    -0.615E-04    -0.467E-03
    -0.301E+00     0.504E-03    -0.747E-03    -0.489E-04    -0.421E-03
    -0.295E+00     0.541E-03    -0.802E-03    -0.378E-04    -0.374E-03
    -0.288E+00     0.578E-03    -0.857E-03    -0.281E-04    -0.329E-03
    -0.281E+00     0.615E-03    -0.911E-03    -0.199E-04    -0.284E-03
    -0.275E+00     0.650E-03    -0.963E-03    -0.130E-04    -0.240E-03
    -0.268E+00     0.684E-03    -0.101E-02    -0.754E-05    -0.197E-03
    -0.262E+00     0.715E-03    -0.106E-02    -0.339E-05    -0.155E-03
    -0.255E+00     0.743E-03    -0.110E-02    -0.517E-06    -0.115E-03
    -0.249E+00     0.767E-03    -0.114E-02     0.113E-05    -0.763E-04
    -0.242E+00     0.786E-03    -0.117E-02     0.163E-05    -0.392E-04
    -0.236E+00     0.801E-03    -0.119E-02     0.105E-05    -0.398E-05
    -0.229E+00     0.810E-03    -0.120E-02    -0.531E-06     0.293E-04
    -0.223E+00     0.813E-03    -0.121E-02    -0.301E-05     0.607E-04
    -0.216E+00     0.810E-03    -0.120E-02    -0.631E-05     0.898E-04
    -0.209E+00     0.800E-03    -0.119E-02    -0.103E-04     0.117E-03
    -0.203E+00     0.784E-03    -0.116E-02    -0.149E-04     0.142E-03
    -0.196E+00     0.761E-03    -0.113E-02    -0.200E-04     0.164E-03
    -0.190E+00     0.732E-03    -0.108E-02    -0.255E-04     0.184E-03
    -0.183E+00     0.696E-03    -0.103E-02    -0.313E-04     0.202E-03
    -0.177E+00     0.655E-03    -0.970E-03    -0.372E-04     0.217E-03
    -0.170E+00     0.608E-03    -0.901E-03    -0.432E-04     0.230E-03
    -0.164E+00     0.557E-03    -0.825E-03    -0.492E-04     0.240E-03
    -0.157E+00     0.502E-03    -0.743E-03    -0.549E-04     0.248E-03
    -0.151E+00     0.444E-03    -0.658E-03    -0.604E-04     0.254E-03
    -0.144E+00     0.384E-03    -0.569E-03    -0.655E-04     0.257E-03
    -0.137E+00     0.323E-03    -0.479E-03    -0.702E-04     0.258E-03
    -0.131E+00     0.263E-03    -0.389E-03    -0.743E-04     0.257E-03
    -0.124E+00     0.203E-03    -0.300E-03    -0.778E-04     0.254E-03
    -0.118E+00     0.145E-03    -0.215E-03    -0.805E-04     0.249E-03
    -0.111E+00     0.907E-04    -0.134E-03    -0.825E-04     0.242E-03
    -0.105E+00     0.401E-04    -0.588E-04    -0.836E-04     0.233E-03
    -0.982E-01    -0.568E-05     0.907E-05    -0.839E-04     0.223E-03
    -0.916E-01    -0.459E-04     0.687E-04    -0.832E-04     0.211E-03
    -0.851E-01    -0.800E-04     0.119E-03    -0.816E-04     0.198E-03
    -0.785E-01    -0.108E-03     0.160E-03    -0.790E-04     0.184E-03
    -0.720E-01    -0.128E-03     0.191E-03    -0.755E-04     0.168E-03
    -0.654E-01    -0.142E-03     0.211E-03    -0.709E-04     0.152E-03
    -0.589E-01    -0.148E-03     0.221E-03    -0.654E-04     0.135E-03
    -0.524E-01    -0.148E-03     0.221E-03    -0.589E-04     0.117E-03
    -0.458E-01    -0.142E-03     0.211E-03    -0.515E-04     0.983E-04
    -0.393E-01    -0.130E-03     0.193E-03    -0.432E-04     0.796E-04
    -0.327E-01    -0.112E-03     0.167E-03    -0.340E-04     0.607E-04
    -0.262E-01    -0.902E-04     0.134E-03    -0.241E-04     0.417E-04
    -0.196E-01    -0.649E-04     0.963E-04    -0.135E-04     0.228E-04
    -0.131E-01    -0.370E-04     0.550E-04    -0.214E-05     0.416E-05
    -0.654E-02    -0.784E-05     0.116E-04     0.974E-05    -0.142E-04
     0.000E+00     0.216E-04    -0.321E-04     0.221E-04    -0.320E-04
     0.654E-02     0.503E-04    -0.747E-04     0.349E-04    -0.492E-04
     0.131E-01     0.770E-04    -0.114E-03     0.479E-04    -0.658E-04
     0.196E-01     0.101E-03    -0.150E-03     0.612E-04    -0.814E-04
     0.262E-01     0.120E-03    -0.179E-03     0.745E-04    -0.962E-04
     0.327E-01     0.135E-03    -0.201E-03     0.878E-04    -0.110E-03
     0.393E-01     0.144E-03    -0.214E-03     0.101E-03    -0.123E-03
     0.458E-01     0.147E-03    -0.218E-03     0.114E-03    -0.134E-03
     0.524E-01     0.143E-03    -0.212E-03     0.126E-03    -0.144E-03
     0.589E-01     0.131E-03    -0.196E-03     0.138E-03    -0.153E-03
     0.654E-01     0.113E-03    -0.168E-03     0.149E-03    -0.161E-03
     0.720E-01     0.869E-04    -0.130E-03     0.160E-03    -0.167E-03
     0.785E-01     0.538E-04    -0.808E-04     0.169E-03    -0.171E-03
     0.851E-01     0.140E-04    -0.217E-04     0.178E-03    -0.174E-03
     0.916E-01    -0.321E-04     0.466E-04     0.185E-03    -0.176E-03
     0.982E-01    -0.838E-04     0.123E-03     0.191E-03    -0.176E-03
     0.105E+00    -0.140E-03     0.207E-03     0.196E-03    -0.175E-03
     0.111E+00    -0.201E-03     0.297E-03     0.199E-03    -0.172E-03
     0.118E+00    -0.264E-03     0.390E-03     0.200E-03    -0.168E-03
     0.124E+00    -0.329E-03     0.487E-03     0.200E-03    -0.162E-03
     0.131E+00    -0.395E-03     0.585E-03     0.197E-03    -0.156E-03
     0.137E+00    -0.460E-03     0.682E-03     0.193E-03    -0.147E-03
     0.144E+00    -0.524E-03     0.776E-03     0.186E-03    -0.138E-03
     0.151E+00    -0.586E-03     0.867E-03     0.178E-03    -0.127E-03
     0.157E+00    -0.643E-03     0.953E-03     0.167E-03    -0.116E-03
     0.164E+00    -0.697E-03     0.103E-02     0.154E-03    -0.103E-03
     0.170E+00    -0.745E-03     0.110E-02     0.138E-03    -0.897E-04
     0.177E+00    -0.786E-03     0.117E-02     0.121E-03    -0.755E-04
     0.183E+00    -0.822E-03     0.122E-02     0.100E-03    -0.607E-04
     0.190E+00    -0.850E-03     0.126E-02     0.778E-04    -0.455E-04
     0.196E+00    -0.871E-03     0.129E-02     0.528E-04    -0.298E-04
     0.203E+00    -0.884E-03     0.131E-02     0.255E-04    -0.139E-04
     0.209E+00    -0.890E-03     0.132E-02    -0.424E-05     0.205E-05
     0.216E+00    -0.889E-03     0.132E-02    -0.362E-04     0.180E-04
     0.223E+00    -0.880E-03     0.130E-02    -0.705E-04     0.338E-04
     0.229E+00    -0.865E-03     0.128E-02    -0.107E-03     0.493E-04
     0.236E+00    -0.843E-03     0.125E-02    -0.145E-03     0.644E-04
     0.242E+00    -0.817E-03     0.121E-02    -0.186E-03     0.790E-04
     0.249E+00    -0.785E-03     0.116E-02    -0.228E-03     0.928E-04
     0.255E+00    -0.749E-03     0.111E-02    -0.272E-03     0.106E-03
     0.262E+00    -0.710E-03     0.105E-02    -0.318E-03     0.118E-03
     0.268E+00    -0.668E-03     0.990E-03    -0.365E-03     0.129E-03
     0.275E+00    -0.624E-03     0.926E-03    -0.414E-03     0.139E-03
     0.281E+00    -0.580E-03     0.860E-03    -0.464E-03     0.148E-03
     0.288E+00    -0.535E-03     0.793E-03    -0.514E-03     0.156E-03
     0.295E+00    -0.491E-03     0.728E-03    -0.566E-03     0.162E-03
     0.301E+00    -0.448E-03     0.663E-03    -0.618E-03     0.167E-03
     0.308E+00    -0.406E-03     0.602E-03    -0.671E-03     0.170E-03
     0.314E+00    -0.366E-03     0.543E-03    -0.724E-03     0.172E-03
     0.321E+00    -0.329E-03     0.488E-03    -0.777E-03     0.172E-03
     0.327E+00    -0.295E-03     0.437E-03    -0.829E-03     0.171E-03
     0.334E+00    -0.263E-03     0.390E-03    -0.882E-03     0.168E-03
     0.340E+00    -0.235E-03     0.347E-03    -0.934E-03     0.164E-03
     0.347E+00    -0.209E-03     0.309E-03    -0.985E-03     0.158E-03
     0.353E+00    -0.186E-03     0.276E-03    -0.103E-02     0.150E-03
     0.360E+00    -0.167E-03     0.247E-03    -0.108E-02     0.141E-03
     0.367E+00    -0.150E-03     0.222E-03    -0.113E-02     0.131E-03
     0.373E+00    -0.135E-03     0.200E-03    -0.118E-02     0.119E-03
     0.380E+00    -0.123E-03     0.182E-03    -0.122E-02     0.105E-03
     0.386E+00    -0.112E-03     0.166E-03    -0.126E-02     0.903E-04
     0.393E+00    -0.104E-03     0.153E-03    -0.130E-02     0.742E-04
     0.399E+00    -0.961E-04     0.142E-03    -0.134E-02     0.569E-04
     0.406E+00    -0.896E-04     0.133E-03    -0.138E-02     0.386E-04
     0.412E+00    -0.839E-04     0.124E-03    -0.141E-02     0.192E-04
     0.419E+00    -0.787E-04     0.117E-03    -0.144E-02    -0.109E-05
     0.425E+00    -0.737E-04     0.109E-03    -0.147E-02    -0.222E-04
     0.432E+00    -0.688E-04     0.102E-03    -0.149E-02    -0.439E-04
     0.439E+00    -0.639E-04     0.947E-04    -0.152E-02    -0.662E-04
     0.445E+00    -0.588E-04     0.871E-04    -0.153E-02    -0.889E-04
     0.452E+00    -0.534E-04     0.792E-04    -0.155E-02    -0.112E-03
     0.458E+00    -0.478E-04     0.709E-04    -0.156E-02    -0.135E-03
     0.465E+00    -0.420E-04     0.622E-04    -0.157E-02    -0.158E-03
     0.471E+00    -0.359E-04     0.532E-04    -0.158E-02    -0.182E-03
     0.478E+00    -0.297E-04     0.440E-04    -0.158E-02    -0.204E-03
     0.484E+00    -0.233E-04     0.346E-04    -0.158E-02    -0.227E-03
     0.491E+00    -0.171E-04     0.253E-04    -0.157E-02    -0.249E-03
     0.497E+00    -0.109E-04     0.162E-04    -0.156E-02    -0.270E-03
     0.504E+00    -0.504E-05     0.745E-05    -0.155E-02    -0.291E-03
     0.511E+00     0.477E-06    -0.741E-06    -0.154E-02    -0.311E-03
     0.517E+00     0.553E-05    -0.823E-05    -0.152E-02    -0.329E-03
     0.524E+00     0.100E-04    -0.149E-04    -0.150E-02    -0.347E-03
     0.530E+00     0.139E-04    -0.206E-04    -0.148E-02    -0.363E-03
     0.537E+00     0.170E-04    -0.253E-04    -0.146E-02    -0.378E-03
     0.543E+00     0.195E-04    -0.290E-04    -0.143E-02    -0.392E-03
     0.550E+00     0.212E-04    -0.315E-04    -0.140E-02    -0.405E-03
     0.556E+00     0.222E-04    -0.330E-04    -0.137E-02    -0.415E-03
     0.563E+00     0.226E-04    -0.335E-04    -0.133E-02    -0.425E-03
     0.569E+00     0.223E-04    -0.331E-04    -0.130E-02    -0.433E-03
     0.576E+00     0.214E-04    -0.318E-04    -0.126E-02    -0.439E-03
     0.583E+00     0.201E-04    -0.298E-04    -0.122E-02    -0.444E-03
     0.589E+00     0.184E-04    -0.273E-04    -0.118E-02    -0.447E-03
     0.596E+00     0.165E-04    -0.244E-04    -0.114E-02    -0.448E-03
     0.602E+00     0.144E-04    -0.213E-04    -0.110E-02    -0.448E-03
     0.609E+00     0.122E-04    -0.181E-04    -0.105E-02    -0.447E-03
     0.615E+00     0.101E-04    -0.150E-04    -0.101E-02    -0.444E-03
     0.622E+00     0.815E-05    -0.121E-04    -0.968E-03    -0.440E-03
     0.628E+00     0.643E-05    -0.952E-05    -0.925E-03    -0.435E-03
     0.635E+00     0.501E-05    -0.740E-05    -0.882E-03    -0.429E-03
     0.641E+00     0.393E-05    -0.580E-05    -0.839E-03    -0.421E-03
     0.648E+00     0.324E-05    -0.477E-05    -0.797E-03    -0.412E-03
     0.654E+00     0.294E-05    -0.433E-05    -0.755E-03    -0.403E-03
     0.661E+00     0.305E-05    -0.449E-05    -0.714E-03    -0.393E-03
     0.668E+00     0.354E-05    -0.521E-05    -0.674E-03    -0.382E-03
     0.674E+00     0.438E-05    -0.646E-05    -0.635E-03    -0.370E-03
     0.681E+00     0.552E-05    -0.815E-05    -0.597E-03    -0.358E-03
     0.687E+00     0.690E-05    -0.102E-04    -0.561E-03    -0.346E-03
     0.694E+00     0.847E-05    -0.125E-04    -0.525E-03    -0.333E-03
     0.700E+00     0.101E-04    -0.150E-04    -0.492E-03    -0.321E-03
     0.707E+00     0.118E-04    -0.175E-04    -0.459E-03    -0.308E-03
     0.713E+00     0.135E-04    -0.200E-04    -0.428E-03    -0.295E-03
     0.720E+00     0.151E-04    -0.223E-04    -0.399E-03    -0.282E-03
     0.726E+00     0.165E-04    -0.244E-04    -0.372E-03    -0.270E-03
     0.733E+00     0.176E-04    -0.261E-04    -0.345E-03    -0.257E-03
     0.740E+00     0.185E-04    -0.275E-04    -0.321E-03    -0.245E-03
     0.746E+00     0.191E-04    -0.284E-04    -0.298E-03    -0.234E-03
     0.753E+00     0.194E-04    -0.288E-04    -0.277E-03    -0.222E-03
     0.759E+00     0.193E-04    -0.287E-04    -0.257E-03    -0.212E-03
     0.766E+00     0.190E-04    -0.281E-04    -0.239E-03    -0.201E-03
     0.772E+00     0.183E-04    -0.272E-04    -0.222E-03    -0.192E-03
     0.779E+00     0.174E-04    -0.258E-04    -0.206E-03    -0.182E-03
     0.785E+00     0.162E-04    -0.240E-04    -0.192E-03    -0.174E-03
     0.792E+00     0.149E-04    -0.220E-04    -0.179E-03    -0.166E-03
     0.798E+00     0.134E-04    -0.199E-04    -0.168E-03    -0.158E-03
     0.805E+00     0.118E-04    -0.176E-04    -0.157E-03    -0.152E-03
     0.812E+00     0.103E-04    -0.153E-04    -0.147E-03    -0.145E-03
     0.818E+00     0.879E-05    -0.130E-04    -0.139E-03    -0.139E-03
     0.825E+00     0.739E-05    -0.109E-04    -0.131E-03    -0.134E-03
     0.831E+00     0.613E-05    -0.908E-05    -0.123E-03    -0.129E-03
     0.838E+00     0.507E-05    -0.749E-05    -0.117E-03    -0.125E-03
     0.844E+00     0.422E-05    -0.623E-05    -0.111E-03    -0.121E-03
     0.851E+00     0.361E-05    -0.533E-05    -0.105E-03    -0.117E-03
     0.857E+00     0.326E-05    -0.481E-05    -0.998E-04    -0.113E-03
     0.864E+00     0.317E-05    -0.466E-05    -0.949E-04    -0.110E-03
     0.870E+00     0.332E-05    -0.489E-05    -0.902E-04    -0.106E-03
     0.877E+00     0.370E-05    -0.546E-05    -0.857E-04    -0.103E-03
     0.884E+00     0.429E-05    -0.633E-05    -0.814E-04    -0.100E-03
     0.890E+00     0.504E-05    -0.745E-05    -0.771E-04    -0.968E-04
     0.897E+00     0.592E-05    -0.876E-05    -0.728E-04    -0.935E-04
     0.903E+00     0.689E-05    -0.102E-04    -0.685E-04    -0.900E-04
     0.910E+00     0.790E-05    -0.117E-04    -0.642E-04    -0.863E-04
     0.916E+00     0.890E-05    -0.132E-04    -0.599E-04    -0.824E-04
     0.923E+00     0.984E-05    -0.146E-04    -0.555E-04    -0.782E-04
     0.929E+00     0.107E-04    -0.159E-04    -0.511E-04    -0.737E-04
     0.936E+00     0.114E-04    -0.169E-04    -0.467E-04    -0.690E-04
     0.942E+00     0.120E-04    -0.178E-04    -0.422E-04    -0.639E-04
     0.949E+00     0.124E-04    -0.183E-04    -0.377E-04    -0.586E-04
     0.956E+00     0.126E-04    -0.186E-04    -0.332E-04    -0.530E-04
     0.962E+00     0.125E-04    -0.186E-04    -0.287E-04    -0.471E-04
     0.969E+00     0.123E-04    -0.183E-04    -0.244E-04    -0.410E-04
     0.975E+00     0.119E-04    -0.176E-04    -0.201E-04    -0.348E-04
     0.982E+00     0.113E-04    -0.168E-04    -0.159E-04    -0.285E-04
     0.988E+00     0.106E-04    -0.157E-04    -0.119E-04    -0.220E-04
     0.995E+00     0.970E-05    -0.144E-04    -0.809E-05    -0.156E-04
     0.100E+01     0.875E-05    -0.130E-04    -0.450E-05    -0.930E-05
     0.101E+01     0.775E-05    -0.115E-04    -0.115E-05    -0.311E-05
     0.101E+01     0.673E-05    -0.999E-05     0.192E-05     0.287E-05
     0.102E+01     0.575E-05    -0.852E-05     0.471E-05     0.857E-05
     0.103E+01     0.482E-05    -0.714E-05     0.719E-05     0.139E-04
     0.103E+01     0.399E-05    -0.590E-05     0.935E-05     0.188E-04
     0.104E+01     0.328E-05    -0.485E-05     0.112E-04     0.233E-04
     0.105E+01     0.271E-05    -0.401E-05     0.127E-04     0.272E-04
     0.105E+01     0.231E-05    -0.340E-05     0.139E-04     0.306E-04
     0.106E+01     0.208E-05    -0.305E-05     0.148E-04     0.334E-04
     0.107E+01     0.202E-05    -0.296E-05     0.153E-04     0.355E-04
     0.107E+01     0.213E-05    -0.312E-05     0.156E-04     0.370E-04
     0.108E+01     0.239E-05    -0.352E-05     0.157E-04     0.379E-04
     0.109E+01     0.280E-05    -0.413E-05     0.154E-04     0.382E-04
     0.109E+01     0.333E-05    -0.491E-05     0.150E-04     0.379E-04
     0.110E+01     0.395E-05    -0.584E-05     0.144E-04     0.371E-04
     0.111E+01     0.464E-05    -0.686E-05     0.136E-04     0.358E-04
     0.111E+01     0.535E-05    -0.792E-05     0.128E-04     0.340E-04
     0.112E+01     0.607E-05    -0.899E-05     0.118E-04     0.319E-04
     0.113E+01     0.675E-05    -0.100E-04     0.107E-04     0.294E-04
     0.113E+01     0.738E-05    -0.109E-04     0.966E-05     0.268E-04
     0.114E+01     0.792E-05    -0.117E-04     0.859E-05     0.240E-04
     0.115E+01     0.834E-05    -0.124E-04     0.754E-05     0.211E-04
     0.115E+01     0.865E-05    -0.128E-04     0.653E-05     0.183E-04
     0.116E+01     0.881E-05    -0.131E-04     0.560E-05     0.156E-04
     0.117E+01     0.883E-05    -0.131E-04     0.474E-05     0.131E-04
     0.117E+01     0.871E-05    -0.129E-04     0.398E-05     0.108E-04
     0.118E+01     0.844E-05    -0.125E-04     0.333E-05     0.887E-05
