 IPDIAG_EXTFLD: external perturbations on the control surface
       lmpert:      61
      mthsurf:     960
 MODES
       m         rebin         imbin        rebout        imbout
    -0.122E+01    -0.328E-04    -0.130E-03     0.549E-05     0.251E-03
    -0.122E+01    -0.328E-04    -0.115E-03     0.397E-07     0.262E-03
    -0.121E+01    -0.328E-04    -0.100E-03    -0.283E-05     0.271E-03
    -0.120E+01    -0.327E-04    -0.873E-04    -0.295E-05     0.276E-03
    -0.120E+01    -0.326E-04    -0.768E-04    -0.196E-06     0.278E-03
    -0.119E+01    -0.328E-04    -0.690E-04     0.546E-05     0.277E-03
    -0.118E+01    -0.331E-04    -0.643E-04     0.140E-04     0.272E-03
    -0.118E+01    -0.337E-04    -0.627E-04     0.252E-04     0.264E-03
    -0.117E+01    -0.346E-04    -0.643E-04     0.390E-04     0.253E-03
    -0.117E+01    -0.360E-04    -0.690E-04     0.551E-04     0.239E-03
    -0.116E+01    -0.377E-04    -0.766E-04     0.732E-04     0.223E-03
    -0.115E+01    -0.399E-04    -0.868E-04     0.929E-04     0.204E-03
    -0.115E+01    -0.425E-04    -0.992E-04     0.114E-03     0.185E-03
    -0.114E+01    -0.454E-04    -0.113E-03     0.135E-03     0.164E-03
    -0.113E+01    -0.488E-04    -0.128E-03     0.157E-03     0.142E-03
    -0.113E+01    -0.524E-04    -0.144E-03     0.179E-03     0.121E-03
    -0.112E+01    -0.562E-04    -0.159E-03     0.200E-03     0.100E-03
    -0.111E+01    -0.602E-04    -0.173E-03     0.220E-03     0.809E-04
    -0.111E+01    -0.643E-04    -0.185E-03     0.238E-03     0.630E-04
    -0.110E+01    -0.684E-04    -0.196E-03     0.255E-03     0.471E-04
    -0.109E+01    -0.723E-04    -0.203E-03     0.269E-03     0.337E-04
    -0.109E+01    -0.760E-04    -0.208E-03     0.281E-03     0.230E-04
    -0.108E+01    -0.794E-04    -0.209E-03     0.290E-03     0.153E-04
    -0.107E+01    -0.825E-04    -0.207E-03     0.297E-03     0.107E-04
    -0.107E+01    -0.851E-04    -0.201E-03     0.300E-03     0.934E-05
    -0.106E+01    -0.873E-04    -0.192E-03     0.301E-03     0.111E-04
    -0.105E+01    -0.890E-04    -0.179E-03     0.298E-03     0.159E-04
    -0.105E+01    -0.902E-04    -0.164E-03     0.294E-03     0.235E-04
    -0.104E+01    -0.909E-04    -0.147E-03     0.286E-03     0.337E-04
    -0.103E+01    -0.911E-04    -0.128E-03     0.277E-03     0.462E-04
    -0.103E+01    -0.910E-04    -0.107E-03     0.266E-03     0.605E-04
    -0.102E+01    -0.906E-04    -0.871E-04     0.253E-03     0.763E-04
    -0.101E+01    -0.899E-04    -0.672E-04     0.240E-03     0.931E-04
    -0.101E+01    -0.891E-04    -0.486E-04     0.226E-03     0.110E-03
    -0.100E+01    -0.883E-04    -0.318E-04     0.212E-03     0.128E-03
    -0.995E+00    -0.876E-04    -0.176E-04     0.199E-03     0.145E-03
    -0.988E+00    -0.871E-04    -0.639E-05     0.186E-03     0.161E-03
    -0.982E+00    -0.868E-04     0.132E-05     0.175E-03     0.176E-03
    -0.975E+00    -0.870E-04     0.528E-05     0.167E-03     0.189E-03
    -0.969E+00    -0.876E-04     0.534E-05     0.160E-03     0.200E-03
    -0.962E+00    -0.888E-04     0.151E-05     0.157E-03     0.209E-03
    -0.956E+00    -0.905E-04    -0.602E-05     0.157E-03     0.215E-03
    -0.949E+00    -0.928E-04    -0.170E-04     0.160E-03     0.219E-03
    -0.942E+00    -0.957E-04    -0.308E-04     0.167E-03     0.220E-03
    -0.936E+00    -0.991E-04    -0.470E-04     0.178E-03     0.219E-03
    -0.929E+00    -0.103E-03    -0.649E-04     0.194E-03     0.215E-03
    -0.923E+00    -0.107E-03    -0.837E-04     0.214E-03     0.208E-03
    -0.916E+00    -0.112E-03    -0.103E-03     0.239E-03     0.199E-03
    -0.910E+00    -0.117E-03    -0.121E-03     0.268E-03     0.187E-03
    -0.903E+00    -0.122E-03    -0.137E-03     0.301E-03     0.174E-03
    -0.897E+00    -0.127E-03    -0.152E-03     0.339E-03     0.158E-03
    -0.890E+00    -0.132E-03    -0.163E-03     0.381E-03     0.142E-03
    -0.884E+00    -0.136E-03    -0.171E-03     0.427E-03     0.124E-03
    -0.877E+00    -0.140E-03    -0.174E-03     0.477E-03     0.106E-03
    -0.870E+00    -0.144E-03    -0.174E-03     0.531E-03     0.866E-04
    -0.864E+00    -0.147E-03    -0.169E-03     0.588E-03     0.675E-04
    -0.857E+00    -0.149E-03    -0.160E-03     0.648E-03     0.485E-04
    -0.851E+00    -0.151E-03    -0.147E-03     0.710E-03     0.299E-04
    -0.844E+00    -0.151E-03    -0.130E-03     0.775E-03     0.121E-04
    -0.838E+00    -0.152E-03    -0.109E-03     0.842E-03    -0.471E-05
    -0.831E+00    -0.151E-03    -0.866E-04     0.910E-03    -0.203E-04
    -0.825E+00    -0.150E-03    -0.622E-04     0.979E-03    -0.344E-04
    -0.818E+00    -0.148E-03    -0.370E-04     0.105E-02    -0.469E-04
    -0.812E+00    -0.146E-03    -0.120E-04     0.112E-02    -0.575E-04
    -0.805E+00    -0.144E-03     0.121E-04     0.119E-02    -0.661E-04
    -0.798E+00    -0.142E-03     0.341E-04     0.126E-02    -0.726E-04
    -0.792E+00    -0.140E-03     0.534E-04     0.133E-02    -0.767E-04
    -0.785E+00    -0.138E-03     0.690E-04     0.139E-02    -0.785E-04
    -0.779E+00    -0.137E-03     0.805E-04     0.146E-02    -0.777E-04
    -0.772E+00    -0.137E-03     0.873E-04     0.152E-02    -0.743E-04
    -0.766E+00    -0.137E-03     0.892E-04     0.158E-02    -0.683E-04
    -0.759E+00    -0.137E-03     0.859E-04     0.164E-02    -0.594E-04
    -0.753E+00    -0.139E-03     0.777E-04     0.169E-02    -0.476E-04
    -0.746E+00    -0.142E-03     0.648E-04     0.175E-02    -0.328E-04
    -0.740E+00    -0.146E-03     0.478E-04     0.179E-02    -0.151E-04
    -0.733E+00    -0.150E-03     0.272E-04     0.183E-02     0.580E-05
    -0.726E+00    -0.155E-03     0.386E-05     0.187E-02     0.298E-04
    -0.720E+00    -0.161E-03    -0.212E-04     0.191E-02     0.570E-04
    -0.713E+00    -0.168E-03    -0.470E-04     0.194E-02     0.874E-04
    -0.707E+00    -0.175E-03    -0.724E-04     0.196E-02     0.121E-03
    -0.700E+00    -0.182E-03    -0.964E-04     0.198E-02     0.158E-03
    -0.694E+00    -0.189E-03    -0.118E-03     0.200E-02     0.198E-03
    -0.687E+00    -0.195E-03    -0.136E-03     0.201E-02     0.241E-03
    -0.681E+00    -0.201E-03    -0.150E-03     0.202E-02     0.287E-03
    -0.674E+00    -0.207E-03    -0.158E-03     0.202E-02     0.336E-03
    -0.668E+00    -0.212E-03    -0.161E-03     0.202E-02     0.388E-03
    -0.661E+00    -0.215E-03    -0.158E-03     0.202E-02     0.443E-03
    -0.654E+00    -0.217E-03    -0.149E-03     0.201E-02     0.500E-03
    -0.648E+00    -0.219E-03    -0.134E-03     0.200E-02     0.560E-03
    -0.641E+00    -0.219E-03    -0.113E-03     0.199E-02     0.621E-03
    -0.635E+00    -0.217E-03    -0.871E-04     0.198E-02     0.685E-03
    -0.628E+00    -0.215E-03    -0.570E-04     0.196E-02     0.750E-03
    -0.622E+00    -0.211E-03    -0.237E-04     0.194E-02     0.816E-03
    -0.615E+00    -0.207E-03     0.118E-04     0.192E-02     0.884E-03
    -0.609E+00    -0.201E-03     0.483E-04     0.190E-02     0.952E-03
    -0.602E+00    -0.196E-03     0.847E-04     0.188E-02     0.102E-02
    -0.596E+00    -0.190E-03     0.120E-03     0.186E-02     0.109E-02
    -0.589E+00    -0.184E-03     0.152E-03     0.184E-02     0.116E-02
    -0.583E+00    -0.179E-03     0.180E-03     0.182E-02     0.123E-02
    -0.576E+00    -0.174E-03     0.204E-03     0.180E-02     0.130E-02
    -0.569E+00    -0.171E-03     0.222E-03     0.178E-02     0.137E-02
    -0.563E+00    -0.168E-03     0.234E-03     0.177E-02     0.143E-02
    -0.556E+00    -0.167E-03     0.240E-03     0.176E-02     0.150E-02
    -0.550E+00    -0.168E-03     0.240E-03     0.174E-02     0.157E-02
    -0.543E+00    -0.170E-03     0.233E-03     0.173E-02     0.163E-02
    -0.537E+00    -0.174E-03     0.222E-03     0.173E-02     0.170E-02
    -0.530E+00    -0.179E-03     0.205E-03     0.172E-02     0.176E-02
    -0.524E+00    -0.186E-03     0.185E-03     0.172E-02     0.182E-02
    -0.517E+00    -0.194E-03     0.164E-03     0.172E-02     0.188E-02
    -0.511E+00    -0.203E-03     0.141E-03     0.172E-02     0.194E-02
    -0.504E+00    -0.213E-03     0.120E-03     0.173E-02     0.200E-02
    -0.497E+00    -0.223E-03     0.102E-03     0.173E-02     0.206E-02
    -0.491E+00    -0.233E-03     0.880E-04     0.174E-02     0.212E-02
    -0.484E+00    -0.242E-03     0.807E-04     0.175E-02     0.217E-02
    -0.478E+00    -0.250E-03     0.814E-04     0.176E-02     0.223E-02
    -0.471E+00    -0.256E-03     0.914E-04     0.178E-02     0.228E-02
    -0.465E+00    -0.260E-03     0.112E-03     0.179E-02     0.233E-02
    -0.458E+00    -0.262E-03     0.144E-03     0.181E-02     0.239E-02
    -0.452E+00    -0.261E-03     0.189E-03     0.183E-02     0.244E-02
    -0.445E+00    -0.258E-03     0.246E-03     0.184E-02     0.249E-02
    -0.439E+00    -0.251E-03     0.315E-03     0.186E-02     0.253E-02
    -0.432E+00    -0.241E-03     0.396E-03     0.188E-02     0.258E-02
    -0.425E+00    -0.228E-03     0.488E-03     0.190E-02     0.262E-02
    -0.419E+00    -0.212E-03     0.590E-03     0.192E-02     0.266E-02
    -0.412E+00    -0.194E-03     0.700E-03     0.194E-02     0.270E-02
    -0.406E+00    -0.174E-03     0.816E-03     0.196E-02     0.274E-02
    -0.399E+00    -0.152E-03     0.937E-03     0.198E-02     0.277E-02
    -0.393E+00    -0.130E-03     0.106E-02     0.199E-02     0.280E-02
    -0.386E+00    -0.109E-03     0.118E-02     0.201E-02     0.282E-02
    -0.380E+00    -0.887E-04     0.130E-02     0.202E-02     0.285E-02
    -0.373E+00    -0.707E-04     0.142E-02     0.204E-02     0.287E-02
    -0.367E+00    -0.560E-04     0.153E-02     0.205E-02     0.288E-02
    -0.360E+00    -0.456E-04     0.163E-02     0.206E-02     0.289E-02
    -0.353E+00    -0.403E-04     0.172E-02     0.207E-02     0.290E-02
    -0.347E+00    -0.412E-04     0.180E-02     0.208E-02     0.290E-02
    -0.340E+00    -0.489E-04     0.187E-02     0.209E-02     0.289E-02
    -0.334E+00    -0.642E-04     0.193E-02     0.209E-02     0.289E-02
    -0.327E+00    -0.876E-04     0.197E-02     0.209E-02     0.287E-02
    -0.321E+00    -0.119E-03     0.201E-02     0.209E-02     0.285E-02
    -0.314E+00    -0.160E-03     0.203E-02     0.208E-02     0.283E-02
    -0.308E+00    -0.208E-03     0.205E-02     0.208E-02     0.280E-02
    -0.301E+00    -0.265E-03     0.205E-02     0.207E-02     0.277E-02
    -0.295E+00    -0.328E-03     0.206E-02     0.205E-02     0.273E-02
    -0.288E+00    -0.399E-03     0.206E-02     0.204E-02     0.268E-02
    -0.281E+00    -0.474E-03     0.205E-02     0.202E-02     0.263E-02
    -0.275E+00    -0.554E-03     0.206E-02     0.200E-02     0.258E-02
    -0.268E+00    -0.637E-03     0.206E-02     0.198E-02     0.252E-02
    -0.262E+00    -0.720E-03     0.208E-02     0.195E-02     0.245E-02
    -0.255E+00    -0.802E-03     0.210E-02     0.192E-02     0.239E-02
    -0.249E+00    -0.882E-03     0.213E-02     0.189E-02     0.231E-02
    -0.242E+00    -0.956E-03     0.218E-02     0.186E-02     0.223E-02
    -0.236E+00    -0.102E-02     0.224E-02     0.182E-02     0.215E-02
    -0.229E+00    -0.108E-02     0.231E-02     0.179E-02     0.206E-02
    -0.223E+00    -0.113E-02     0.239E-02     0.175E-02     0.197E-02
    -0.216E+00    -0.117E-02     0.249E-02     0.171E-02     0.188E-02
    -0.209E+00    -0.119E-02     0.259E-02     0.167E-02     0.178E-02
    -0.203E+00    -0.120E-02     0.270E-02     0.162E-02     0.167E-02
    -0.196E+00    -0.119E-02     0.282E-02     0.158E-02     0.156E-02
    -0.190E+00    -0.117E-02     0.294E-02     0.154E-02     0.145E-02
    -0.183E+00    -0.113E-02     0.306E-02     0.149E-02     0.134E-02
    -0.177E+00    -0.107E-02     0.318E-02     0.145E-02     0.122E-02
    -0.170E+00    -0.100E-02     0.328E-02     0.141E-02     0.110E-02
    -0.164E+00    -0.914E-03     0.337E-02     0.136E-02     0.977E-03
    -0.157E+00    -0.812E-03     0.344E-02     0.132E-02     0.851E-03
    -0.151E+00    -0.697E-03     0.349E-02     0.128E-02     0.723E-03
    -0.144E+00    -0.571E-03     0.351E-02     0.124E-02     0.594E-03
    -0.137E+00    -0.436E-03     0.351E-02     0.120E-02     0.463E-03
    -0.131E+00    -0.295E-03     0.347E-02     0.116E-02     0.332E-03
    -0.124E+00    -0.149E-03     0.340E-02     0.112E-02     0.200E-03
    -0.118E+00    -0.178E-05     0.329E-02     0.108E-02     0.672E-04
    -0.111E+00     0.144E-03     0.315E-02     0.105E-02    -0.647E-04
    -0.105E+00     0.287E-03     0.297E-02     0.101E-02    -0.196E-03
    -0.982E-01     0.423E-03     0.275E-02     0.981E-03    -0.326E-03
    -0.916E-01     0.550E-03     0.251E-02     0.950E-03    -0.454E-03
    -0.851E-01     0.667E-03     0.223E-02     0.921E-03    -0.580E-03
    -0.785E-01     0.769E-03     0.192E-02     0.893E-03    -0.704E-03
    -0.720E-01     0.857E-03     0.160E-02     0.866E-03    -0.825E-03
    -0.654E-01     0.928E-03     0.126E-02     0.841E-03    -0.942E-03
    -0.589E-01     0.981E-03     0.901E-03     0.817E-03    -0.106E-02
    -0.524E-01     0.102E-02     0.540E-03     0.794E-03    -0.116E-02
    -0.458E-01     0.103E-02     0.179E-03     0.772E-03    -0.127E-02
    -0.393E-01     0.103E-02    -0.176E-03     0.751E-03    -0.137E-02
    -0.327E-01     0.100E-02    -0.518E-03     0.732E-03    -0.146E-02
    -0.262E-01     0.963E-03    -0.842E-03     0.713E-03    -0.155E-02
    -0.196E-01     0.906E-03    -0.114E-02     0.695E-03    -0.164E-02
    -0.131E-01     0.833E-03    -0.141E-02     0.679E-03    -0.172E-02
    -0.654E-02     0.746E-03    -0.165E-02     0.663E-03    -0.179E-02
     0.000E+00     0.648E-03    -0.185E-02     0.647E-03    -0.186E-02
     0.654E-02     0.540E-03    -0.202E-02     0.632E-03    -0.192E-02
     0.131E-01     0.424E-03    -0.214E-02     0.618E-03    -0.197E-02
     0.196E-01     0.305E-03    -0.222E-02     0.604E-03    -0.202E-02
     0.262E-01     0.182E-03    -0.225E-02     0.591E-03    -0.206E-02
     0.327E-01     0.603E-04    -0.225E-02     0.577E-03    -0.210E-02
     0.393E-01    -0.594E-04    -0.220E-02     0.564E-03    -0.213E-02
     0.458E-01    -0.174E-03    -0.212E-02     0.551E-03    -0.215E-02
     0.524E-01    -0.283E-03    -0.200E-02     0.537E-03    -0.217E-02
     0.589E-01    -0.383E-03    -0.186E-02     0.523E-03    -0.219E-02
     0.654E-01    -0.473E-03    -0.168E-02     0.509E-03    -0.219E-02
     0.720E-01    -0.552E-03    -0.149E-02     0.494E-03    -0.219E-02
     0.785E-01    -0.619E-03    -0.129E-02     0.478E-03    -0.219E-02
     0.851E-01    -0.673E-03    -0.107E-02     0.462E-03    -0.218E-02
     0.916E-01    -0.714E-03    -0.856E-03     0.444E-03    -0.216E-02
     0.982E-01    -0.743E-03    -0.640E-03     0.425E-03    -0.214E-02
     0.105E+00    -0.759E-03    -0.430E-03     0.405E-03    -0.212E-02
     0.111E+00    -0.762E-03    -0.232E-03     0.383E-03    -0.209E-02
     0.118E+00    -0.755E-03    -0.495E-04     0.360E-03    -0.205E-02
     0.124E+00    -0.738E-03     0.114E-03     0.335E-03    -0.201E-02
     0.131E+00    -0.711E-03     0.255E-03     0.308E-03    -0.196E-02
     0.137E+00    -0.678E-03     0.372E-03     0.280E-03    -0.192E-02
     0.144E+00    -0.638E-03     0.464E-03     0.250E-03    -0.186E-02
     0.151E+00    -0.594E-03     0.529E-03     0.218E-03    -0.181E-02
     0.157E+00    -0.547E-03     0.568E-03     0.184E-03    -0.175E-02
     0.164E+00    -0.499E-03     0.581E-03     0.149E-03    -0.169E-02
     0.170E+00    -0.451E-03     0.571E-03     0.112E-03    -0.162E-02
     0.177E+00    -0.403E-03     0.538E-03     0.740E-04    -0.156E-02
     0.183E+00    -0.358E-03     0.486E-03     0.344E-04    -0.149E-02
     0.190E+00    -0.317E-03     0.418E-03    -0.630E-05    -0.142E-02
     0.196E+00    -0.279E-03     0.336E-03    -0.480E-04    -0.134E-02
     0.203E+00    -0.246E-03     0.244E-03    -0.905E-04    -0.127E-02
     0.209E+00    -0.218E-03     0.145E-03    -0.134E-03    -0.120E-02
     0.216E+00    -0.195E-03     0.424E-04    -0.177E-03    -0.113E-02
     0.223E+00    -0.177E-03    -0.599E-04    -0.221E-03    -0.106E-02
     0.229E+00    -0.164E-03    -0.159E-03    -0.264E-03    -0.985E-03
     0.236E+00    -0.155E-03    -0.253E-03    -0.307E-03    -0.915E-03
     0.242E+00    -0.151E-03    -0.339E-03    -0.350E-03    -0.846E-03
     0.249E+00    -0.149E-03    -0.414E-03    -0.391E-03    -0.780E-03
     0.255E+00    -0.150E-03    -0.479E-03    -0.432E-03    -0.715E-03
     0.262E+00    -0.153E-03    -0.531E-03    -0.471E-03    -0.652E-03
     0.268E+00    -0.156E-03    -0.570E-03    -0.509E-03    -0.593E-03
     0.275E+00    -0.160E-03    -0.596E-03    -0.545E-03    -0.535E-03
     0.281E+00    -0.163E-03    -0.609E-03    -0.579E-03    -0.481E-03
     0.288E+00    -0.164E-03    -0.610E-03    -0.611E-03    -0.430E-03
     0.295E+00    -0.163E-03    -0.601E-03    -0.641E-03    -0.381E-03
     0.301E+00    -0.159E-03    -0.582E-03    -0.668E-03    -0.336E-03
     0.308E+00    -0.152E-03    -0.556E-03    -0.693E-03    -0.294E-03
     0.314E+00    -0.141E-03    -0.523E-03    -0.715E-03    -0.256E-03
     0.321E+00    -0.127E-03    -0.486E-03    -0.735E-03    -0.220E-03
     0.327E+00    -0.109E-03    -0.447E-03    -0.751E-03    -0.188E-03
     0.334E+00    -0.877E-04    -0.406E-03    -0.764E-03    -0.159E-03
     0.340E+00    -0.626E-04    -0.367E-03    -0.774E-03    -0.133E-03
     0.347E+00    -0.345E-04    -0.330E-03    -0.781E-03    -0.110E-03
     0.353E+00    -0.370E-05    -0.296E-03    -0.785E-03    -0.901E-04
     0.360E+00     0.292E-04    -0.267E-03    -0.785E-03    -0.729E-04
     0.367E+00     0.637E-04    -0.243E-03    -0.782E-03    -0.584E-04
     0.373E+00     0.991E-04    -0.224E-03    -0.776E-03    -0.465E-04
     0.380E+00     0.135E-03    -0.211E-03    -0.766E-03    -0.372E-04
     0.386E+00     0.170E-03    -0.203E-03    -0.753E-03    -0.303E-04
     0.393E+00     0.204E-03    -0.200E-03    -0.737E-03    -0.256E-04
     0.399E+00     0.237E-03    -0.202E-03    -0.717E-03    -0.232E-04
     0.406E+00     0.267E-03    -0.207E-03    -0.694E-03    -0.229E-04
     0.412E+00     0.295E-03    -0.215E-03    -0.668E-03    -0.245E-04
     0.419E+00     0.320E-03    -0.225E-03    -0.638E-03    -0.279E-04
     0.425E+00     0.341E-03    -0.236E-03    -0.606E-03    -0.330E-04
     0.432E+00     0.359E-03    -0.246E-03    -0.570E-03    -0.397E-04
     0.439E+00     0.374E-03    -0.255E-03    -0.532E-03    -0.479E-04
     0.445E+00     0.385E-03    -0.262E-03    -0.491E-03    -0.573E-04
     0.452E+00     0.392E-03    -0.266E-03    -0.448E-03    -0.679E-04
     0.458E+00     0.396E-03    -0.267E-03    -0.403E-03    -0.795E-04
     0.465E+00     0.397E-03    -0.264E-03    -0.355E-03    -0.919E-04
     0.471E+00     0.395E-03    -0.257E-03    -0.307E-03    -0.105E-03
     0.478E+00     0.391E-03    -0.246E-03    -0.256E-03    -0.119E-03
     0.484E+00     0.385E-03    -0.232E-03    -0.205E-03    -0.133E-03
     0.491E+00     0.378E-03    -0.214E-03    -0.153E-03    -0.147E-03
     0.497E+00     0.370E-03    -0.193E-03    -0.101E-03    -0.161E-03
     0.504E+00     0.361E-03    -0.170E-03    -0.489E-04    -0.175E-03
     0.511E+00     0.352E-03    -0.145E-03     0.309E-05    -0.188E-03
     0.517E+00     0.343E-03    -0.120E-03     0.544E-04    -0.201E-03
     0.524E+00     0.335E-03    -0.951E-04     0.105E-03    -0.214E-03
     0.530E+00     0.328E-03    -0.713E-04     0.154E-03    -0.225E-03
     0.537E+00     0.322E-03    -0.495E-04     0.201E-03    -0.236E-03
     0.543E+00     0.317E-03    -0.303E-04     0.246E-03    -0.246E-03
     0.550E+00     0.314E-03    -0.144E-04     0.290E-03    -0.254E-03
     0.556E+00     0.312E-03    -0.219E-05     0.330E-03    -0.261E-03
     0.563E+00     0.311E-03     0.589E-05     0.369E-03    -0.267E-03
     0.569E+00     0.312E-03     0.970E-05     0.404E-03    -0.272E-03
     0.576E+00     0.313E-03     0.922E-05     0.436E-03    -0.275E-03
     0.583E+00     0.316E-03     0.463E-05     0.465E-03    -0.277E-03
     0.589E+00     0.319E-03    -0.378E-05     0.490E-03    -0.277E-03
     0.596E+00     0.323E-03    -0.155E-04     0.513E-03    -0.276E-03
     0.602E+00     0.327E-03    -0.300E-04     0.532E-03    -0.274E-03
     0.609E+00     0.331E-03    -0.465E-04     0.548E-03    -0.271E-03
     0.615E+00     0.335E-03    -0.644E-04     0.560E-03    -0.266E-03
     0.622E+00     0.339E-03    -0.827E-04     0.569E-03    -0.261E-03
     0.628E+00     0.341E-03    -0.101E-03     0.575E-03    -0.254E-03
     0.635E+00     0.343E-03    -0.118E-03     0.578E-03    -0.246E-03
     0.641E+00     0.344E-03    -0.133E-03     0.578E-03    -0.237E-03
     0.648E+00     0.344E-03    -0.145E-03     0.576E-03    -0.228E-03
     0.654E+00     0.343E-03    -0.155E-03     0.571E-03    -0.218E-03
     0.661E+00     0.341E-03    -0.161E-03     0.563E-03    -0.207E-03
     0.668E+00     0.338E-03    -0.163E-03     0.553E-03    -0.196E-03
     0.674E+00     0.334E-03    -0.162E-03     0.542E-03    -0.183E-03
     0.681E+00     0.330E-03    -0.156E-03     0.528E-03    -0.171E-03
     0.687E+00     0.324E-03    -0.147E-03     0.513E-03    -0.158E-03
     0.694E+00     0.318E-03    -0.135E-03     0.497E-03    -0.144E-03
     0.700E+00     0.312E-03    -0.120E-03     0.480E-03    -0.130E-03
     0.707E+00     0.305E-03    -0.103E-03     0.461E-03    -0.116E-03
     0.713E+00     0.299E-03    -0.840E-04     0.442E-03    -0.100E-03
     0.720E+00     0.293E-03    -0.641E-04     0.422E-03    -0.848E-04
     0.726E+00     0.287E-03    -0.440E-04     0.402E-03    -0.687E-04
     0.733E+00     0.282E-03    -0.245E-04     0.382E-03    -0.520E-04
     0.740E+00     0.277E-03    -0.621E-05     0.361E-03    -0.347E-04
     0.746E+00     0.274E-03     0.102E-04     0.341E-03    -0.169E-04
     0.753E+00     0.270E-03     0.242E-04     0.321E-03     0.148E-05
     0.759E+00     0.268E-03     0.353E-04     0.301E-03     0.205E-04
     0.766E+00     0.267E-03     0.431E-04     0.282E-03     0.400E-04
     0.772E+00     0.266E-03     0.475E-04     0.264E-03     0.601E-04
     0.779E+00     0.266E-03     0.484E-04     0.247E-03     0.807E-04
     0.785E+00     0.267E-03     0.458E-04     0.230E-03     0.102E-03
     0.792E+00     0.268E-03     0.400E-04     0.215E-03     0.123E-03
     0.798E+00     0.269E-03     0.313E-04     0.200E-03     0.145E-03
     0.805E+00     0.271E-03     0.201E-04     0.187E-03     0.167E-03
     0.812E+00     0.272E-03     0.697E-05     0.175E-03     0.189E-03
     0.818E+00     0.274E-03    -0.747E-05     0.164E-03     0.211E-03
     0.825E+00     0.275E-03    -0.226E-04     0.155E-03     0.234E-03
     0.831E+00     0.276E-03    -0.377E-04     0.147E-03     0.255E-03
     0.838E+00     0.277E-03    -0.522E-04     0.140E-03     0.277E-03
     0.844E+00     0.277E-03    -0.655E-04     0.134E-03     0.298E-03
     0.851E+00     0.277E-03    -0.769E-04     0.129E-03     0.318E-03
     0.857E+00     0.276E-03    -0.859E-04     0.125E-03     0.338E-03
     0.864E+00     0.274E-03    -0.923E-04     0.123E-03     0.357E-03
     0.870E+00     0.272E-03    -0.956E-04     0.120E-03     0.374E-03
     0.877E+00     0.269E-03    -0.958E-04     0.119E-03     0.391E-03
     0.884E+00     0.266E-03    -0.928E-04     0.118E-03     0.406E-03
     0.890E+00     0.262E-03    -0.868E-04     0.117E-03     0.419E-03
     0.897E+00     0.258E-03    -0.778E-04     0.116E-03     0.431E-03
     0.903E+00     0.253E-03    -0.664E-04     0.116E-03     0.442E-03
     0.910E+00     0.249E-03    -0.528E-04     0.115E-03     0.450E-03
     0.916E+00     0.244E-03    -0.377E-04     0.113E-03     0.457E-03
     0.923E+00     0.240E-03    -0.216E-04     0.111E-03     0.463E-03
     0.929E+00     0.235E-03    -0.497E-05     0.108E-03     0.466E-03
     0.936E+00     0.231E-03     0.114E-04     0.103E-03     0.468E-03
     0.942E+00     0.228E-03     0.270E-04     0.982E-04     0.467E-03
     0.949E+00     0.225E-03     0.412E-04     0.918E-04     0.465E-03
     0.956E+00     0.222E-03     0.536E-04     0.840E-04     0.462E-03
     0.962E+00     0.219E-03     0.636E-04     0.750E-04     0.457E-03
     0.969E+00     0.218E-03     0.711E-04     0.646E-04     0.450E-03
     0.975E+00     0.216E-03     0.756E-04     0.529E-04     0.442E-03
     0.982E+00     0.216E-03     0.772E-04     0.399E-04     0.432E-03
     0.988E+00     0.215E-03     0.759E-04     0.259E-04     0.422E-03
     0.995E+00     0.215E-03     0.716E-04     0.108E-04     0.410E-03
     0.100E+01     0.215E-03     0.648E-04    -0.506E-05     0.398E-03
     0.101E+01     0.215E-03     0.557E-04    -0.216E-04     0.385E-03
     0.101E+01     0.216E-03     0.447E-04    -0.385E-04     0.372E-03
     0.102E+01     0.216E-03     0.324E-04    -0.556E-04     0.358E-03
     0.103E+01     0.216E-03     0.192E-04    -0.726E-04     0.345E-03
     0.103E+01     0.216E-03     0.568E-05    -0.893E-04     0.332E-03
     0.104E+01     0.216E-03    -0.751E-05    -0.105E-03     0.319E-03
     0.105E+01     0.215E-03    -0.199E-04    -0.121E-03     0.307E-03
     0.105E+01     0.214E-03    -0.309E-04    -0.135E-03     0.296E-03
     0.106E+01     0.213E-03    -0.401E-04    -0.148E-03     0.286E-03
     0.107E+01     0.211E-03    -0.471E-04    -0.159E-03     0.277E-03
     0.107E+01     0.209E-03    -0.516E-04    -0.169E-03     0.270E-03
     0.108E+01     0.207E-03    -0.535E-04    -0.177E-03     0.264E-03
     0.109E+01     0.204E-03    -0.527E-04    -0.183E-03     0.259E-03
     0.109E+01     0.201E-03    -0.491E-04    -0.188E-03     0.256E-03
     0.110E+01     0.197E-03    -0.430E-04    -0.190E-03     0.255E-03
     0.111E+01     0.194E-03    -0.345E-04    -0.191E-03     0.256E-03
     0.111E+01     0.190E-03    -0.241E-04    -0.190E-03     0.258E-03
     0.112E+01     0.186E-03    -0.120E-04    -0.187E-03     0.261E-03
     0.113E+01     0.182E-03     0.112E-05    -0.182E-03     0.266E-03
     0.113E+01     0.179E-03     0.149E-04    -0.177E-03     0.272E-03
     0.114E+01     0.175E-03     0.288E-04    -0.170E-03     0.280E-03
     0.115E+01     0.172E-03     0.422E-04    -0.163E-03     0.288E-03
