 IPOUT_ERRFLD: plasma response for an external perturbation on the control surface
        mpert:      37
      mthsurf:     960
        perturbed senergy:     0.329E+02
        perturbed penergy:     0.308E+02
           maximum torque:     0.459E+01
          binfun strength:     0.944E-03
         bplafun strength:     0.418E-03
         boutfun strength:     0.982E-03
 MODES
       m         rebin         imbin        rebout        imbout
    -0.107E+01     0.183E-03     0.153E-03     0.291E-03     0.121E-02
    -0.106E+01     0.196E-03     0.162E-03     0.286E-03     0.122E-02
    -0.105E+01     0.208E-03     0.172E-03     0.281E-03     0.123E-02
    -0.105E+01     0.220E-03     0.181E-03     0.276E-03     0.124E-02
    -0.104E+01     0.231E-03     0.191E-03     0.271E-03     0.125E-02
    -0.103E+01     0.242E-03     0.201E-03     0.265E-03     0.126E-02
    -0.103E+01     0.252E-03     0.211E-03     0.259E-03     0.126E-02
    -0.102E+01     0.261E-03     0.220E-03     0.252E-03     0.127E-02
    -0.101E+01     0.270E-03     0.228E-03     0.245E-03     0.127E-02
    -0.101E+01     0.277E-03     0.235E-03     0.238E-03     0.128E-02
    -0.100E+01     0.285E-03     0.241E-03     0.230E-03     0.128E-02
    -0.995E+00     0.292E-03     0.246E-03     0.222E-03     0.127E-02
    -0.988E+00     0.298E-03     0.249E-03     0.214E-03     0.127E-02
    -0.982E+00     0.304E-03     0.250E-03     0.206E-03     0.126E-02
    -0.975E+00     0.311E-03     0.249E-03     0.198E-03     0.125E-02
    -0.969E+00     0.317E-03     0.246E-03     0.191E-03     0.124E-02
    -0.962E+00     0.324E-03     0.240E-03     0.184E-03     0.123E-02
    -0.956E+00     0.332E-03     0.233E-03     0.178E-03     0.121E-02
    -0.949E+00     0.341E-03     0.223E-03     0.174E-03     0.119E-02
    -0.942E+00     0.350E-03     0.211E-03     0.170E-03     0.116E-02
    -0.936E+00     0.361E-03     0.197E-03     0.169E-03     0.114E-02
    -0.929E+00     0.374E-03     0.181E-03     0.169E-03     0.110E-02
    -0.923E+00     0.389E-03     0.162E-03     0.172E-03     0.107E-02
    -0.916E+00     0.406E-03     0.142E-03     0.177E-03     0.104E-02
    -0.910E+00     0.425E-03     0.120E-03     0.184E-03     0.100E-02
    -0.903E+00     0.447E-03     0.971E-04     0.194E-03     0.961E-03
    -0.897E+00     0.471E-03     0.728E-04     0.207E-03     0.920E-03
    -0.890E+00     0.498E-03     0.476E-04     0.223E-03     0.878E-03
    -0.884E+00     0.528E-03     0.219E-04     0.242E-03     0.835E-03
    -0.877E+00     0.561E-03    -0.401E-05     0.264E-03     0.791E-03
    -0.870E+00     0.597E-03    -0.298E-04     0.289E-03     0.748E-03
    -0.864E+00     0.635E-03    -0.550E-04     0.317E-03     0.704E-03
    -0.857E+00     0.677E-03    -0.793E-04     0.349E-03     0.661E-03
    -0.851E+00     0.721E-03    -0.102E-03     0.383E-03     0.619E-03
    -0.844E+00     0.768E-03    -0.124E-03     0.420E-03     0.579E-03
    -0.838E+00     0.817E-03    -0.143E-03     0.459E-03     0.541E-03
    -0.831E+00     0.869E-03    -0.160E-03     0.501E-03     0.504E-03
    -0.825E+00     0.922E-03    -0.175E-03     0.545E-03     0.470E-03
    -0.818E+00     0.977E-03    -0.187E-03     0.591E-03     0.440E-03
    -0.812E+00     0.103E-02    -0.195E-03     0.639E-03     0.412E-03
    -0.805E+00     0.109E-02    -0.200E-03     0.688E-03     0.388E-03
    -0.798E+00     0.115E-02    -0.201E-03     0.737E-03     0.367E-03
    -0.792E+00     0.121E-02    -0.199E-03     0.788E-03     0.350E-03
    -0.785E+00     0.127E-02    -0.192E-03     0.838E-03     0.338E-03
    -0.779E+00     0.132E-02    -0.182E-03     0.889E-03     0.329E-03
    -0.772E+00     0.138E-02    -0.167E-03     0.939E-03     0.324E-03
    -0.766E+00     0.144E-02    -0.148E-03     0.988E-03     0.324E-03
    -0.759E+00     0.149E-02    -0.125E-03     0.104E-02     0.328E-03
    -0.753E+00     0.155E-02    -0.987E-04     0.108E-02     0.336E-03
    -0.746E+00     0.160E-02    -0.680E-04     0.113E-02     0.349E-03
    -0.740E+00     0.165E-02    -0.335E-04     0.117E-02     0.365E-03
    -0.733E+00     0.169E-02     0.465E-05     0.121E-02     0.384E-03
    -0.726E+00     0.173E-02     0.462E-04     0.125E-02     0.408E-03
    -0.720E+00     0.177E-02     0.909E-04     0.128E-02     0.435E-03
    -0.713E+00     0.181E-02     0.139E-03     0.131E-02     0.465E-03
    -0.707E+00     0.184E-02     0.189E-03     0.134E-02     0.497E-03
    -0.700E+00     0.187E-02     0.242E-03     0.137E-02     0.533E-03
    -0.694E+00     0.190E-02     0.297E-03     0.139E-02     0.571E-03
    -0.687E+00     0.192E-02     0.353E-03     0.141E-02     0.610E-03
    -0.681E+00     0.194E-02     0.412E-03     0.143E-02     0.652E-03
    -0.674E+00     0.195E-02     0.471E-03     0.145E-02     0.695E-03
    -0.668E+00     0.197E-02     0.532E-03     0.146E-02     0.739E-03
    -0.661E+00     0.197E-02     0.593E-03     0.147E-02     0.784E-03
    -0.654E+00     0.198E-02     0.655E-03     0.148E-02     0.830E-03
    -0.648E+00     0.198E-02     0.717E-03     0.148E-02     0.877E-03
    -0.641E+00     0.198E-02     0.780E-03     0.148E-02     0.923E-03
    -0.635E+00     0.198E-02     0.842E-03     0.149E-02     0.970E-03
    -0.628E+00     0.198E-02     0.904E-03     0.149E-02     0.102E-02
    -0.622E+00     0.197E-02     0.965E-03     0.149E-02     0.106E-02
    -0.615E+00     0.196E-02     0.103E-02     0.148E-02     0.111E-02
    -0.609E+00     0.195E-02     0.109E-02     0.148E-02     0.115E-02
    -0.602E+00     0.194E-02     0.115E-02     0.148E-02     0.120E-02
    -0.596E+00     0.193E-02     0.120E-02     0.148E-02     0.124E-02
    -0.589E+00     0.192E-02     0.126E-02     0.147E-02     0.129E-02
    -0.583E+00     0.191E-02     0.132E-02     0.147E-02     0.133E-02
    -0.576E+00     0.190E-02     0.138E-02     0.147E-02     0.137E-02
    -0.569E+00     0.189E-02     0.143E-02     0.147E-02     0.141E-02
    -0.563E+00     0.188E-02     0.149E-02     0.147E-02     0.145E-02
    -0.556E+00     0.187E-02     0.154E-02     0.148E-02     0.149E-02
    -0.550E+00     0.186E-02     0.159E-02     0.148E-02     0.153E-02
    -0.543E+00     0.185E-02     0.165E-02     0.149E-02     0.157E-02
    -0.537E+00     0.185E-02     0.170E-02     0.150E-02     0.161E-02
    -0.530E+00     0.184E-02     0.175E-02     0.151E-02     0.165E-02
    -0.524E+00     0.184E-02     0.180E-02     0.152E-02     0.169E-02
    -0.517E+00     0.184E-02     0.185E-02     0.153E-02     0.172E-02
    -0.511E+00     0.184E-02     0.190E-02     0.155E-02     0.176E-02
    -0.504E+00     0.184E-02     0.195E-02     0.157E-02     0.180E-02
    -0.497E+00     0.184E-02     0.200E-02     0.159E-02     0.183E-02
    -0.491E+00     0.184E-02     0.205E-02     0.161E-02     0.187E-02
    -0.484E+00     0.184E-02     0.210E-02     0.163E-02     0.191E-02
    -0.478E+00     0.185E-02     0.215E-02     0.166E-02     0.194E-02
    -0.471E+00     0.186E-02     0.220E-02     0.169E-02     0.198E-02
    -0.465E+00     0.186E-02     0.225E-02     0.172E-02     0.201E-02
    -0.458E+00     0.187E-02     0.229E-02     0.174E-02     0.205E-02
    -0.452E+00     0.188E-02     0.234E-02     0.178E-02     0.208E-02
    -0.445E+00     0.189E-02     0.239E-02     0.181E-02     0.211E-02
    -0.439E+00     0.190E-02     0.243E-02     0.184E-02     0.214E-02
    -0.432E+00     0.191E-02     0.247E-02     0.187E-02     0.217E-02
    -0.425E+00     0.192E-02     0.252E-02     0.191E-02     0.220E-02
    -0.419E+00     0.193E-02     0.256E-02     0.194E-02     0.223E-02
    -0.412E+00     0.194E-02     0.259E-02     0.198E-02     0.226E-02
    -0.406E+00     0.195E-02     0.263E-02     0.201E-02     0.229E-02
    -0.399E+00     0.196E-02     0.267E-02     0.204E-02     0.231E-02
    -0.393E+00     0.197E-02     0.270E-02     0.208E-02     0.233E-02
    -0.386E+00     0.197E-02     0.273E-02     0.211E-02     0.235E-02
    -0.380E+00     0.198E-02     0.275E-02     0.214E-02     0.237E-02
    -0.373E+00     0.199E-02     0.278E-02     0.217E-02     0.238E-02
    -0.367E+00     0.199E-02     0.280E-02     0.220E-02     0.239E-02
    -0.360E+00     0.199E-02     0.281E-02     0.223E-02     0.240E-02
    -0.353E+00     0.199E-02     0.283E-02     0.226E-02     0.241E-02
    -0.347E+00     0.200E-02     0.283E-02     0.229E-02     0.241E-02
    -0.340E+00     0.199E-02     0.284E-02     0.231E-02     0.241E-02
    -0.334E+00     0.199E-02     0.284E-02     0.233E-02     0.241E-02
    -0.327E+00     0.199E-02     0.283E-02     0.235E-02     0.240E-02
    -0.321E+00     0.198E-02     0.283E-02     0.237E-02     0.239E-02
    -0.314E+00     0.198E-02     0.281E-02     0.239E-02     0.237E-02
    -0.308E+00     0.197E-02     0.279E-02     0.240E-02     0.235E-02
    -0.301E+00     0.196E-02     0.277E-02     0.242E-02     0.233E-02
    -0.295E+00     0.194E-02     0.274E-02     0.243E-02     0.230E-02
    -0.288E+00     0.193E-02     0.270E-02     0.244E-02     0.227E-02
    -0.281E+00     0.191E-02     0.266E-02     0.244E-02     0.223E-02
    -0.275E+00     0.190E-02     0.262E-02     0.245E-02     0.219E-02
    -0.268E+00     0.188E-02     0.257E-02     0.245E-02     0.214E-02
    -0.262E+00     0.186E-02     0.251E-02     0.245E-02     0.209E-02
    -0.255E+00     0.184E-02     0.245E-02     0.245E-02     0.204E-02
    -0.249E+00     0.181E-02     0.238E-02     0.244E-02     0.198E-02
    -0.242E+00     0.179E-02     0.231E-02     0.243E-02     0.191E-02
    -0.236E+00     0.176E-02     0.223E-02     0.242E-02     0.184E-02
    -0.229E+00     0.173E-02     0.214E-02     0.241E-02     0.177E-02
    -0.223E+00     0.170E-02     0.206E-02     0.240E-02     0.169E-02
    -0.216E+00     0.167E-02     0.196E-02     0.238E-02     0.161E-02
    -0.209E+00     0.164E-02     0.186E-02     0.237E-02     0.152E-02
    -0.203E+00     0.161E-02     0.176E-02     0.235E-02     0.143E-02
    -0.196E+00     0.158E-02     0.165E-02     0.233E-02     0.134E-02
    -0.190E+00     0.154E-02     0.154E-02     0.230E-02     0.124E-02
    -0.183E+00     0.151E-02     0.143E-02     0.228E-02     0.114E-02
    -0.177E+00     0.147E-02     0.131E-02     0.225E-02     0.104E-02
    -0.170E+00     0.144E-02     0.118E-02     0.223E-02     0.930E-03
    -0.164E+00     0.140E-02     0.106E-02     0.220E-02     0.820E-03
    -0.157E+00     0.137E-02     0.931E-03     0.217E-02     0.708E-03
    -0.151E+00     0.133E-02     0.800E-03     0.214E-02     0.594E-03
    -0.144E+00     0.130E-02     0.667E-03     0.211E-02     0.478E-03
    -0.137E+00     0.126E-02     0.532E-03     0.208E-02     0.360E-03
    -0.131E+00     0.123E-02     0.396E-03     0.205E-02     0.241E-03
    -0.124E+00     0.119E-02     0.259E-03     0.202E-02     0.122E-03
    -0.118E+00     0.116E-02     0.122E-03     0.199E-02     0.254E-05
    -0.111E+00     0.113E-02    -0.151E-04     0.195E-02    -0.117E-03
    -0.105E+00     0.109E-02    -0.152E-03     0.192E-02    -0.236E-03
    -0.982E-01     0.106E-02    -0.288E-03     0.189E-02    -0.354E-03
    -0.916E-01     0.103E-02    -0.422E-03     0.186E-02    -0.471E-03
    -0.851E-01     0.100E-02    -0.555E-03     0.183E-02    -0.587E-03
    -0.785E-01     0.971E-03    -0.686E-03     0.180E-02    -0.700E-03
    -0.720E-01     0.944E-03    -0.814E-03     0.177E-02    -0.811E-03
    -0.654E-01     0.917E-03    -0.938E-03     0.174E-02    -0.918E-03
    -0.589E-01     0.891E-03    -0.106E-02     0.171E-02    -0.102E-02
    -0.524E-01     0.866E-03    -0.118E-02     0.168E-02    -0.112E-02
    -0.458E-01     0.842E-03    -0.129E-02     0.166E-02    -0.122E-02
    -0.393E-01     0.819E-03    -0.140E-02     0.163E-02    -0.131E-02
    -0.327E-01     0.796E-03    -0.150E-02     0.160E-02    -0.140E-02
    -0.262E-01     0.775E-03    -0.160E-02     0.158E-02    -0.148E-02
    -0.196E-01     0.754E-03    -0.169E-02     0.155E-02    -0.156E-02
    -0.131E-01     0.734E-03    -0.178E-02     0.152E-02    -0.163E-02
    -0.654E-02     0.714E-03    -0.186E-02     0.150E-02    -0.169E-02
     0.000E+00     0.695E-03    -0.193E-02     0.147E-02    -0.175E-02
     0.654E-02     0.676E-03    -0.200E-02     0.144E-02    -0.181E-02
     0.131E-01     0.657E-03    -0.206E-02     0.142E-02    -0.185E-02
     0.196E-01     0.638E-03    -0.211E-02     0.139E-02    -0.189E-02
     0.262E-01     0.620E-03    -0.216E-02     0.136E-02    -0.193E-02
     0.327E-01     0.601E-03    -0.220E-02     0.134E-02    -0.195E-02
     0.393E-01     0.581E-03    -0.223E-02     0.131E-02    -0.197E-02
     0.458E-01     0.562E-03    -0.225E-02     0.128E-02    -0.198E-02
     0.524E-01     0.541E-03    -0.227E-02     0.125E-02    -0.199E-02
     0.589E-01     0.520E-03    -0.228E-02     0.122E-02    -0.199E-02
     0.654E-01     0.499E-03    -0.228E-02     0.118E-02    -0.199E-02
     0.720E-01     0.476E-03    -0.228E-02     0.115E-02    -0.197E-02
     0.785E-01     0.453E-03    -0.227E-02     0.111E-02    -0.195E-02
     0.851E-01     0.429E-03    -0.225E-02     0.108E-02    -0.193E-02
     0.916E-01     0.403E-03    -0.223E-02     0.104E-02    -0.190E-02
     0.982E-01     0.377E-03    -0.220E-02     0.998E-03    -0.186E-02
     0.105E+00     0.350E-03    -0.217E-02     0.957E-03    -0.182E-02
     0.111E+00     0.321E-03    -0.213E-02     0.914E-03    -0.178E-02
     0.118E+00     0.292E-03    -0.209E-02     0.869E-03    -0.173E-02
     0.124E+00     0.261E-03    -0.204E-02     0.824E-03    -0.168E-02
     0.131E+00     0.230E-03    -0.199E-02     0.777E-03    -0.162E-02
     0.137E+00     0.197E-03    -0.193E-02     0.728E-03    -0.156E-02
     0.144E+00     0.164E-03    -0.187E-02     0.678E-03    -0.150E-02
     0.151E+00     0.129E-03    -0.181E-02     0.628E-03    -0.143E-02
     0.157E+00     0.941E-04    -0.174E-02     0.576E-03    -0.136E-02
     0.164E+00     0.582E-04    -0.167E-02     0.523E-03    -0.129E-02
     0.170E+00     0.218E-04    -0.160E-02     0.469E-03    -0.122E-02
     0.177E+00    -0.151E-04    -0.153E-02     0.415E-03    -0.115E-02
     0.183E+00    -0.524E-04    -0.145E-02     0.360E-03    -0.108E-02
     0.190E+00    -0.900E-04    -0.138E-02     0.306E-03    -0.100E-02
     0.196E+00    -0.128E-03    -0.130E-02     0.250E-03    -0.932E-03
     0.203E+00    -0.165E-03    -0.123E-02     0.195E-03    -0.859E-03
     0.209E+00    -0.203E-03    -0.115E-02     0.141E-03    -0.786E-03
     0.216E+00    -0.240E-03    -0.108E-02     0.862E-04    -0.715E-03
     0.223E+00    -0.277E-03    -0.100E-02     0.324E-04    -0.645E-03
     0.229E+00    -0.313E-03    -0.929E-03    -0.206E-04    -0.576E-03
     0.236E+00    -0.349E-03    -0.857E-03    -0.726E-04    -0.510E-03
     0.242E+00    -0.384E-03    -0.787E-03    -0.123E-03    -0.445E-03
     0.249E+00    -0.418E-03    -0.718E-03    -0.173E-03    -0.383E-03
     0.255E+00    -0.450E-03    -0.652E-03    -0.221E-03    -0.323E-03
     0.262E+00    -0.482E-03    -0.588E-03    -0.267E-03    -0.267E-03
     0.268E+00    -0.512E-03    -0.527E-03    -0.311E-03    -0.213E-03
     0.275E+00    -0.540E-03    -0.469E-03    -0.353E-03    -0.162E-03
     0.281E+00    -0.567E-03    -0.414E-03    -0.393E-03    -0.114E-03
     0.288E+00    -0.592E-03    -0.363E-03    -0.430E-03    -0.700E-04
     0.295E+00    -0.615E-03    -0.314E-03    -0.465E-03    -0.292E-04
     0.301E+00    -0.636E-03    -0.269E-03    -0.497E-03     0.813E-05
     0.308E+00    -0.654E-03    -0.228E-03    -0.526E-03     0.418E-04
     0.314E+00    -0.671E-03    -0.190E-03    -0.552E-03     0.719E-04
     0.321E+00    -0.685E-03    -0.156E-03    -0.575E-03     0.984E-04
     0.327E+00    -0.697E-03    -0.126E-03    -0.595E-03     0.121E-03
     0.334E+00    -0.706E-03    -0.992E-04    -0.612E-03     0.141E-03
     0.340E+00    -0.712E-03    -0.764E-04    -0.625E-03     0.156E-03
     0.347E+00    -0.716E-03    -0.573E-04    -0.634E-03     0.169E-03
     0.353E+00    -0.716E-03    -0.417E-04    -0.640E-03     0.178E-03
     0.360E+00    -0.715E-03    -0.297E-04    -0.643E-03     0.183E-03
     0.367E+00    -0.710E-03    -0.210E-04    -0.642E-03     0.186E-03
     0.373E+00    -0.702E-03    -0.157E-04    -0.637E-03     0.186E-03
     0.380E+00    -0.691E-03    -0.134E-04    -0.629E-03     0.183E-03
     0.386E+00    -0.678E-03    -0.141E-04    -0.617E-03     0.178E-03
     0.393E+00    -0.662E-03    -0.175E-04    -0.601E-03     0.170E-03
     0.399E+00    -0.643E-03    -0.235E-04    -0.583E-03     0.160E-03
     0.406E+00    -0.621E-03    -0.317E-04    -0.560E-03     0.148E-03
     0.412E+00    -0.596E-03    -0.421E-04    -0.535E-03     0.135E-03
     0.419E+00    -0.569E-03    -0.543E-04    -0.507E-03     0.120E-03
     0.425E+00    -0.540E-03    -0.680E-04    -0.475E-03     0.105E-03
     0.432E+00    -0.508E-03    -0.831E-04    -0.441E-03     0.878E-04
     0.439E+00    -0.474E-03    -0.992E-04    -0.404E-03     0.705E-04
     0.445E+00    -0.437E-03    -0.116E-03    -0.365E-03     0.529E-04
     0.452E+00    -0.399E-03    -0.134E-03    -0.323E-03     0.351E-04
     0.458E+00    -0.360E-03    -0.151E-03    -0.280E-03     0.175E-04
     0.465E+00    -0.319E-03    -0.169E-03    -0.235E-03     0.329E-06
     0.471E+00    -0.276E-03    -0.187E-03    -0.189E-03    -0.163E-04
     0.478E+00    -0.233E-03    -0.204E-03    -0.141E-03    -0.320E-04
     0.484E+00    -0.189E-03    -0.220E-03    -0.926E-04    -0.468E-04
     0.491E+00    -0.144E-03    -0.235E-03    -0.436E-04    -0.603E-04
     0.497E+00    -0.995E-04    -0.250E-03     0.569E-05    -0.725E-04
     0.504E+00    -0.547E-04    -0.263E-03     0.549E-04    -0.831E-04
     0.511E+00    -0.102E-04    -0.275E-03     0.104E-03    -0.921E-04
     0.517E+00     0.338E-04    -0.285E-03     0.152E-03    -0.994E-04
     0.524E+00     0.770E-04    -0.294E-03     0.199E-03    -0.105E-03
     0.530E+00     0.119E-03    -0.301E-03     0.245E-03    -0.109E-03
     0.537E+00     0.160E-03    -0.307E-03     0.290E-03    -0.110E-03
     0.543E+00     0.199E-03    -0.311E-03     0.333E-03    -0.110E-03
     0.550E+00     0.237E-03    -0.313E-03     0.373E-03    -0.108E-03
     0.556E+00     0.273E-03    -0.313E-03     0.412E-03    -0.104E-03
     0.563E+00     0.307E-03    -0.311E-03     0.448E-03    -0.988E-04
     0.569E+00     0.338E-03    -0.308E-03     0.482E-03    -0.915E-04
     0.576E+00     0.367E-03    -0.303E-03     0.512E-03    -0.826E-04
     0.583E+00     0.394E-03    -0.297E-03     0.540E-03    -0.721E-04
     0.589E+00     0.418E-03    -0.289E-03     0.565E-03    -0.603E-04
     0.596E+00     0.440E-03    -0.281E-03     0.586E-03    -0.472E-04
     0.602E+00     0.459E-03    -0.270E-03     0.605E-03    -0.330E-04
     0.609E+00     0.475E-03    -0.259E-03     0.620E-03    -0.178E-04
     0.615E+00     0.488E-03    -0.247E-03     0.632E-03    -0.180E-05
     0.622E+00     0.499E-03    -0.234E-03     0.641E-03     0.149E-04
     0.628E+00     0.508E-03    -0.221E-03     0.647E-03     0.322E-04
     0.635E+00     0.513E-03    -0.206E-03     0.649E-03     0.498E-04
     0.641E+00     0.517E-03    -0.192E-03     0.649E-03     0.677E-04
     0.648E+00     0.518E-03    -0.177E-03     0.645E-03     0.858E-04
     0.654E+00     0.517E-03    -0.162E-03     0.639E-03     0.104E-03
     0.661E+00     0.514E-03    -0.147E-03     0.631E-03     0.122E-03
     0.668E+00     0.510E-03    -0.132E-03     0.620E-03     0.140E-03
     0.674E+00     0.504E-03    -0.117E-03     0.607E-03     0.157E-03
     0.681E+00     0.496E-03    -0.101E-03     0.591E-03     0.174E-03
     0.687E+00     0.487E-03    -0.866E-04     0.574E-03     0.191E-03
     0.694E+00     0.477E-03    -0.719E-04     0.555E-03     0.207E-03
     0.700E+00     0.465E-03    -0.574E-04     0.535E-03     0.223E-03
     0.707E+00     0.454E-03    -0.431E-04     0.513E-03     0.239E-03
     0.713E+00     0.441E-03    -0.291E-04     0.490E-03     0.253E-03
     0.720E+00     0.428E-03    -0.152E-04     0.467E-03     0.268E-03
     0.726E+00     0.415E-03    -0.147E-05     0.442E-03     0.282E-03
     0.733E+00     0.402E-03     0.121E-04     0.417E-03     0.295E-03
     0.740E+00     0.388E-03     0.256E-04     0.392E-03     0.308E-03
     0.746E+00     0.375E-03     0.390E-04     0.366E-03     0.321E-03
     0.753E+00     0.362E-03     0.524E-04     0.339E-03     0.334E-03
     0.759E+00     0.349E-03     0.658E-04     0.313E-03     0.346E-03
     0.766E+00     0.336E-03     0.793E-04     0.287E-03     0.358E-03
     0.772E+00     0.323E-03     0.929E-04     0.261E-03     0.369E-03
     0.779E+00     0.311E-03     0.107E-03     0.235E-03     0.381E-03
     0.785E+00     0.299E-03     0.121E-03     0.209E-03     0.392E-03
     0.792E+00     0.288E-03     0.135E-03     0.183E-03     0.404E-03
     0.798E+00     0.277E-03     0.149E-03     0.158E-03     0.415E-03
     0.805E+00     0.266E-03     0.164E-03     0.132E-03     0.426E-03
     0.812E+00     0.255E-03     0.179E-03     0.107E-03     0.437E-03
     0.818E+00     0.245E-03     0.194E-03     0.822E-04     0.448E-03
     0.825E+00     0.235E-03     0.209E-03     0.575E-04     0.458E-03
     0.831E+00     0.224E-03     0.224E-03     0.330E-04     0.469E-03
     0.838E+00     0.214E-03     0.240E-03     0.868E-05     0.479E-03
     0.844E+00     0.204E-03     0.255E-03    -0.155E-04     0.489E-03
     0.851E+00     0.194E-03     0.270E-03    -0.396E-04     0.498E-03
     0.857E+00     0.184E-03     0.286E-03    -0.636E-04     0.507E-03
     0.864E+00     0.173E-03     0.301E-03    -0.874E-04     0.515E-03
     0.870E+00     0.162E-03     0.315E-03    -0.111E-03     0.523E-03
     0.877E+00     0.151E-03     0.330E-03    -0.135E-03     0.530E-03
     0.884E+00     0.140E-03     0.343E-03    -0.158E-03     0.536E-03
     0.890E+00     0.128E-03     0.356E-03    -0.182E-03     0.541E-03
     0.897E+00     0.117E-03     0.369E-03    -0.205E-03     0.544E-03
     0.903E+00     0.104E-03     0.380E-03    -0.228E-03     0.547E-03
     0.910E+00     0.922E-04     0.391E-03    -0.251E-03     0.548E-03
     0.916E+00     0.797E-04     0.401E-03    -0.273E-03     0.548E-03
     0.923E+00     0.670E-04     0.409E-03    -0.295E-03     0.546E-03
     0.929E+00     0.543E-04     0.416E-03    -0.317E-03     0.543E-03
     0.936E+00     0.415E-04     0.423E-03    -0.337E-03     0.538E-03
     0.942E+00     0.287E-04     0.428E-03    -0.358E-03     0.532E-03
     0.949E+00     0.160E-04     0.431E-03    -0.377E-03     0.524E-03
     0.956E+00     0.354E-05     0.434E-03    -0.396E-03     0.514E-03
     0.962E+00    -0.868E-05     0.435E-03    -0.414E-03     0.503E-03
     0.969E+00    -0.206E-04     0.435E-03    -0.430E-03     0.490E-03
     0.975E+00    -0.320E-04     0.434E-03    -0.446E-03     0.475E-03
     0.982E+00    -0.430E-04     0.431E-03    -0.460E-03     0.459E-03
     0.988E+00    -0.534E-04     0.428E-03    -0.473E-03     0.441E-03
     0.995E+00    -0.631E-04     0.423E-03    -0.485E-03     0.422E-03
     0.100E+01    -0.722E-04     0.418E-03    -0.495E-03     0.402E-03
     0.101E+01    -0.805E-04     0.411E-03    -0.504E-03     0.380E-03
     0.101E+01    -0.881E-04     0.404E-03    -0.511E-03     0.358E-03
     0.102E+01    -0.948E-04     0.397E-03    -0.516E-03     0.334E-03
     0.103E+01    -0.101E-03     0.388E-03    -0.520E-03     0.310E-03
     0.103E+01    -0.106E-03     0.380E-03    -0.523E-03     0.285E-03
     0.104E+01    -0.110E-03     0.371E-03    -0.524E-03     0.259E-03
     0.105E+01    -0.114E-03     0.362E-03    -0.523E-03     0.234E-03
     0.105E+01    -0.116E-03     0.353E-03    -0.521E-03     0.208E-03
     0.106E+01    -0.118E-03     0.345E-03    -0.518E-03     0.182E-03
     0.107E+01    -0.120E-03     0.336E-03    -0.513E-03     0.156E-03
     0.107E+01    -0.121E-03     0.328E-03    -0.507E-03     0.130E-03
     0.108E+01    -0.121E-03     0.320E-03    -0.500E-03     0.104E-03
     0.109E+01    -0.121E-03     0.313E-03    -0.491E-03     0.795E-04
     0.109E+01    -0.120E-03     0.307E-03    -0.482E-03     0.551E-04
     0.110E+01    -0.119E-03     0.301E-03    -0.472E-03     0.313E-04
     0.111E+01    -0.118E-03     0.295E-03    -0.461E-03     0.820E-05
     0.111E+01    -0.117E-03     0.291E-03    -0.450E-03    -0.142E-04
     0.112E+01    -0.116E-03     0.287E-03    -0.438E-03    -0.357E-04
     0.113E+01    -0.115E-03     0.284E-03    -0.426E-03    -0.565E-04
     0.113E+01    -0.115E-03     0.281E-03    -0.413E-03    -0.764E-04
     0.114E+01    -0.114E-03     0.280E-03    -0.401E-03    -0.955E-04
     0.115E+01    -0.114E-03     0.279E-03    -0.388E-03    -0.114E-03
     0.115E+01    -0.114E-03     0.278E-03    -0.376E-03    -0.131E-03
     0.116E+01    -0.115E-03     0.278E-03    -0.363E-03    -0.148E-03
     0.117E+01    -0.116E-03     0.278E-03    -0.351E-03    -0.164E-03
     0.117E+01    -0.118E-03     0.279E-03    -0.338E-03    -0.179E-03
     0.118E+01    -0.120E-03     0.280E-03    -0.326E-03    -0.194E-03
     0.118E+01    -0.122E-03     0.282E-03    -0.315E-03    -0.208E-03
     0.119E+01    -0.126E-03     0.283E-03    -0.303E-03    -0.222E-03
     0.120E+01    -0.129E-03     0.285E-03    -0.292E-03    -0.235E-03
     0.120E+01    -0.133E-03     0.286E-03    -0.281E-03    -0.248E-03
     0.121E+01    -0.138E-03     0.287E-03    -0.270E-03    -0.260E-03
     0.122E+01    -0.142E-03     0.288E-03    -0.260E-03    -0.273E-03
     0.122E+01    -0.147E-03     0.289E-03    -0.249E-03    -0.285E-03
     0.123E+01    -0.153E-03     0.290E-03    -0.239E-03    -0.296E-03
     0.124E+01    -0.158E-03     0.290E-03    -0.229E-03    -0.308E-03
     0.124E+01    -0.163E-03     0.290E-03    -0.218E-03    -0.319E-03
     0.125E+01    -0.169E-03     0.289E-03    -0.207E-03    -0.331E-03
     0.126E+01    -0.174E-03     0.288E-03    -0.196E-03    -0.342E-03
     0.126E+01    -0.179E-03     0.287E-03    -0.185E-03    -0.353E-03
     0.127E+01    -0.184E-03     0.284E-03    -0.174E-03    -0.363E-03
     0.128E+01    -0.189E-03     0.282E-03    -0.162E-03    -0.374E-03
     0.128E+01    -0.193E-03     0.279E-03    -0.149E-03    -0.384E-03
     0.129E+01    -0.196E-03     0.276E-03    -0.136E-03    -0.394E-03
     0.130E+01    -0.199E-03     0.272E-03    -0.122E-03    -0.404E-03
     0.130E+01    -0.202E-03     0.268E-03    -0.108E-03    -0.413E-03
     0.131E+01    -0.204E-03     0.264E-03    -0.931E-04    -0.421E-03
     0.132E+01    -0.205E-03     0.259E-03    -0.774E-04    -0.429E-03
