 Equilibrium: /p/gpec/users/jpark/data/equilibria/efit/g144182.03750.qo105_d3d, Type: efit

 Jac_type = hamada, power_bp = 0, power_b = 0, power_r = 0


  mpsi mtheta   psilow    psihigh    rs_right   rs_left     zs_top     zs_bot

   128   256  1.000E-03  9.900E-01  2.245E+00  1.075E+00  1.050E+00 -9.748E-01


    amean      rmean      aratio     kappa      delta1     delta2     volume

  5.852E-01  1.660E+00  2.836E+00  1.730E+00  5.094E-01  3.883E-01  1.812E+01


     li1        li2        li3         ro         zo        psio

  9.737E-01  8.100E-01  8.245E-01  1.689E+00  7.903E-03  1.822E-01


    betap1     betap2     betap3     betat      betan     ppeakfac     bt0

  1.648E-01  1.371E-01  1.396E-01  6.151E-03  4.611E-01  3.809E+00  1.022E+00


      q0        qmin        q95       qmax        qa        crnt       I/aB

  1.049E+00  1.049E+00  3.361E+00  4.483E+00  5.163E+00  7.979E-01  1.334E+00


ipsi  psifac      f       mu0 p     dvdpsi      q          di         dr        ca1

  0 1.000E-03 1.793E+00 1.222E-02 1.202E+01 1.050E+00  1.747E+00  1.980E+00  0.000E+00
  1 1.149E-03 1.793E+00 1.221E-02 1.202E+01 1.050E+00  1.635E+00  1.867E+00  0.000E+00
  2 1.596E-03 1.793E+00 1.220E-02 1.202E+01 1.050E+00  1.412E+00  1.642E+00  0.000E+00
  3 2.340E-03 1.793E+00 1.219E-02 1.203E+01 1.050E+00  1.180E+00  1.407E+00  0.000E+00
  4 3.381E-03 1.792E+00 1.216E-02 1.203E+01 1.051E+00  8.592E-01  1.085E+00  0.000E+00
 86 7.497E-01 1.703E+00 8.164E-04 2.069E+01 2.019E+00 -2.606E-01 -1.709E-02  9.387E+01
 87 7.601E-01 1.703E+00 7.510E-04 2.098E+01 2.054E+00 -2.601E-01 -1.633E-02  1.001E+02
 88 7.702E-01 1.702E+00 6.892E-04 2.127E+01 2.090E+00 -2.596E-01 -1.559E-02  1.068E+02
 89 7.802E-01 1.702E+00 6.310E-04 2.157E+01 2.127E+00 -2.591E-01 -1.486E-02  1.142E+02
 90 7.901E-01 1.701E+00 5.762E-04 2.187E+01 2.165E+00 -2.586E-01 -1.419E-02  1.219E+02
 91 7.997E-01 1.701E+00 5.248E-04 2.219E+01 2.205E+00 -2.581E-01 -1.349E-02  1.302E+02
 92 8.092E-01 1.700E+00 4.767E-04 2.251E+01 2.246E+00 -2.576E-01 -1.279E-02  1.390E+02
 93 8.185E-01 1.700E+00 4.318E-04 2.285E+01 2.288E+00 -2.572E-01 -1.217E-02  1.485E+02
 94 8.276E-01 1.700E+00 3.899E-04 2.319E+01 2.332E+00 -2.568E-01 -1.152E-02  1.587E+02
 95 8.365E-01 1.699E+00 3.509E-04 2.354E+01 2.377E+00 -2.564E-01 -1.090E-02  1.695E+02
 96 8.452E-01 1.699E+00 3.149E-04 2.391E+01 2.423E+00 -2.560E-01 -1.031E-02  1.813E+02
 97 8.536E-01 1.699E+00 2.815E-04 2.428E+01 2.471E+00 -2.556E-01 -9.732E-03  1.938E+02
 98 8.619E-01 1.699E+00 2.508E-04 2.466E+01 2.520E+00 -2.553E-01 -9.167E-03  2.072E+02
 99 8.699E-01 1.698E+00 2.226E-04 2.506E+01 2.572E+00 -2.549E-01 -8.618E-03  2.220E+02
100 8.778E-01 1.698E+00 1.968E-04 2.546E+01 2.624E+00 -2.546E-01 -8.103E-03  2.377E+02
101 8.853E-01 1.698E+00 1.732E-04 2.588E+01 2.679E+00 -2.543E-01 -7.594E-03  2.543E+02
102 8.927E-01 1.698E+00 1.518E-04 2.631E+01 2.735E+00 -2.539E-01 -7.101E-03  2.727E+02
103 8.998E-01 1.698E+00 1.324E-04 2.674E+01 2.792E+00 -2.536E-01 -6.629E-03  2.931E+02
104 9.067E-01 1.698E+00 1.150E-04 2.720E+01 2.852E+00 -2.534E-01 -6.167E-03  3.137E+02
105 9.133E-01 1.697E+00 9.931E-05 2.766E+01 2.914E+00 -2.531E-01 -5.731E-03  3.364E+02
106 9.196E-01 1.697E+00 8.530E-05 2.814E+01 2.977E+00 -2.528E-01 -5.304E-03  3.622E+02
107 9.258E-01 1.697E+00 7.285E-05 2.862E+01 3.042E+00 -2.526E-01 -4.895E-03  3.896E+02
108 9.316E-01 1.697E+00 6.185E-05 2.913E+01 3.110E+00 -2.523E-01 -4.514E-03  4.196E+02
109 9.372E-01 1.697E+00 5.218E-05 2.964E+01 3.179E+00 -2.521E-01 -4.138E-03  4.518E+02
110 9.425E-01 1.697E+00 4.372E-05 3.017E+01 3.251E+00 -2.519E-01 -3.788E-03  4.871E+02
111 9.476E-01 1.697E+00 3.639E-05 3.071E+01 3.324E+00 -2.517E-01 -3.460E-03  5.265E+02
112 9.524E-01 1.697E+00 3.006E-05 3.127E+01 3.399E+00 -2.515E-01 -3.142E-03  5.708E+02
113 9.569E-01 1.697E+00 2.465E-05 3.183E+01 3.477E+00 -2.514E-01 -2.856E-03  6.183E+02
114 9.611E-01 1.697E+00 2.006E-05 3.241E+01 3.556E+00 -2.512E-01 -2.580E-03  6.711E+02
115 9.650E-01 1.697E+00 1.620E-05 3.300E+01 3.637E+00 -2.511E-01 -2.319E-03  7.281E+02
116 9.687E-01 1.697E+00 1.299E-05 3.359E+01 3.719E+00 -2.509E-01 -2.082E-03  7.939E+02
117 9.721E-01 1.697E+00 1.033E-05 3.419E+01 3.802E+00 -2.508E-01 -1.865E-03  8.715E+02
118 9.752E-01 1.697E+00 8.172E-06 3.480E+01 3.886E+00 -2.507E-01 -1.662E-03  9.474E+02
119 9.780E-01 1.697E+00 6.431E-06 3.540E+01 3.970E+00 -2.506E-01 -1.481E-03  1.039E+03
120 9.805E-01 1.697E+00 5.047E-06 3.600E+01 4.053E+00 -2.505E-01 -1.318E-03  1.145E+03
121 9.827E-01 1.697E+00 3.963E-06 3.658E+01 4.135E+00 -2.505E-01 -1.175E-03  1.249E+03
