    8    1  101    5.00
+1.865417e+00 +6.102395e-01 +8.326200e-01
+1.877318e+00 +5.830477e-01 +8.276000e-01
+1.892957e+00 +5.616064e-01 +8.133500e-01
+1.910201e+00 +5.490176e-01 +7.921100e-01
+1.926760e+00 +5.470249e-01 +7.670300e-01
+1.942011e+00 +5.512917e-01 +7.412000e-01
+1.957256e+00 +5.555771e-01 +7.153700e-01
+1.972495e+00 +5.598817e-01 +6.895400e-01
+1.986585e+00 +5.675535e-01 +6.640100e-01
+1.996074e+00 +5.848876e-01 +6.412800e-01
+1.999392e+00 +6.096886e-01 +6.245100e-01
+1.995858e+00 +6.383821e-01 +6.160500e-01
+1.986866e+00 +6.672585e-01 +6.153200e-01
+1.977011e+00 +6.959178e-01 +6.153200e-01
+1.966748e+00 +7.244120e-01 +6.153200e-01
+1.956068e+00 +7.527744e-01 +6.153200e-01
+1.944987e+00 +7.809601e-01 +6.153200e-01
+1.933491e+00 +8.090019e-01 +6.153200e-01
+1.921591e+00 +8.368747e-01 +6.153200e-01
+1.909298e+00 +8.645533e-01 +6.153200e-01
+1.896598e+00 +8.920704e-01 +6.153200e-01
+1.883510e+00 +9.193822e-01 +6.153200e-01
+1.870019e+00 +9.465207e-01 +6.153200e-01
+1.856147e+00 +9.734427e-01 +6.153200e-01
+1.841877e+00 +1.000180e+00 +6.153200e-01
+1.827223e+00 +1.026708e+00 +6.153200e-01
+1.812197e+00 +1.053003e+00 +6.153200e-01
+1.796781e+00 +1.079097e+00 +6.153200e-01
+1.781001e+00 +1.104946e+00 +6.153200e-01
+1.764838e+00 +1.130583e+00 +6.153200e-01
+1.748318e+00 +1.155966e+00 +6.153200e-01
+1.731420e+00 +1.181125e+00 +6.153200e-01
+1.714161e+00 +1.206037e+00 +6.153200e-01
+1.696555e+00 +1.230680e+00 +6.153200e-01
+1.678583e+00 +1.255083e+00 +6.153200e-01
+1.660272e+00 +1.279206e+00 +6.153200e-01
+1.641602e+00 +1.303079e+00 +6.153200e-01
+1.622602e+00 +1.326664e+00 +6.153200e-01
+1.603249e+00 +1.349987e+00 +6.153200e-01
+1.583561e+00 +1.373028e+00 +6.153200e-01
+1.563556e+00 +1.395766e+00 +6.153200e-01
+1.543211e+00 +1.418229e+00 +6.153200e-01
+1.522557e+00 +1.440379e+00 +6.153200e-01
+1.501571e+00 +1.462244e+00 +6.153200e-01
+1.480285e+00 +1.483788e+00 +6.153200e-01
+1.458676e+00 +1.505037e+00 +6.153200e-01
+1.436761e+00 +1.525972e+00 +6.153200e-01
+1.414562e+00 +1.546573e+00 +6.153200e-01
+1.392051e+00 +1.566865e+00 +6.153200e-01
+1.369265e+00 +1.586816e+00 +6.153200e-01
+1.346178e+00 +1.606449e+00 +6.153200e-01
+1.322825e+00 +1.625733e+00 +6.153200e-01
+1.298525e+00 +1.643525e+00 +6.174700e-01
+1.272913e+00 +1.654990e+00 +6.284100e-01
+1.249551e+00 +1.658367e+00 +6.471100e-01
+1.231844e+00 +1.653368e+00 +6.709500e-01
+1.221215e+00 +1.641602e+00 +6.967000e-01
+1.211795e+00 +1.628872e+00 +7.225300e-01
+1.202359e+00 +1.616154e+00 +7.483600e-01
+1.193510e+00 +1.603020e+00 +7.741600e-01
+1.192165e+00 +1.585371e+00 +7.985200e-01
+1.200410e+00 +1.564024e+00 +8.181100e-01
+1.217017e+00 +1.541882e+00 +8.299800e-01
+1.239412e+00 +1.521851e+00 +8.326200e-01
+1.262760e+00 +1.502534e+00 +8.326200e-01
+1.285808e+00 +1.482859e+00 +8.326200e-01
+1.308535e+00 +1.462843e+00 +8.326200e-01
+1.330964e+00 +1.442465e+00 +8.326200e-01
+1.353076e+00 +1.421744e+00 +8.326200e-01
+1.374852e+00 +1.400698e+00 +8.326200e-01
+1.396314e+00 +1.379304e+00 +8.326200e-01
+1.417443e+00 +1.357581e+00 +8.326200e-01
+1.438221e+00 +1.335550e+00 +8.326200e-01
+1.458669e+00 +1.313185e+00 +8.326200e-01
+1.478770e+00 +1.290508e+00 +8.326200e-01
+1.498519e+00 +1.267522e+00 +8.326200e-01
+1.517897e+00 +1.244250e+00 +8.326200e-01
+1.536927e+00 +1.220667e+00 +8.326200e-01
+1.555590e+00 +1.196792e+00 +8.326200e-01
+1.573871e+00 +1.172648e+00 +8.326200e-01
+1.591788e+00 +1.148208e+00 +8.326200e-01
+1.609326e+00 +1.123495e+00 +8.326200e-01
+1.626469e+00 +1.098531e+00 +8.326200e-01
+1.643236e+00 +1.073288e+00 +8.326200e-01
+1.659611e+00 +1.047789e+00 +8.326200e-01
+1.675590e+00 +1.022041e+00 +8.326200e-01
+1.691160e+00 +9.960662e-01 +8.326200e-01
+1.706338e+00 +9.698370e-01 +8.326200e-01
+1.721108e+00 +9.433766e-01 +8.326200e-01
+1.735459e+00 +9.167086e-01 +8.326200e-01
+1.749405e+00 +8.898050e-01 +8.326200e-01
+1.762935e+00 +8.626892e-01 +8.326200e-01
+1.776036e+00 +8.353855e-01 +8.326200e-01
+1.788722e+00 +8.078650e-01 +8.326200e-01
+1.800982e+00 +7.801519e-01 +8.326200e-01
+1.812804e+00 +7.522710e-01 +8.326200e-01
+1.824203e+00 +7.241928e-01 +8.326200e-01
+1.835167e+00 +6.959419e-01 +8.326200e-01
+1.845693e+00 +6.675251e-01 +8.326200e-01
+1.855773e+00 +6.389677e-01 +8.326200e-01
+1.865417e+00 +6.102395e-01 +8.326200e-01
+8.875443e-01 +1.750553e+00 +8.326200e-01
+9.151873e-01 +1.739741e+00 +8.276000e-01
+9.414073e-01 +1.735639e+00 +8.133500e-01
+9.625018e-01 +1.738930e+00 +7.921100e-01
+9.756201e-01 +1.749230e+00 +7.670300e-01
+9.833867e-01 +1.763031e+00 +7.412000e-01
+9.911364e-01 +1.776841e+00 +7.153700e-01
+9.988688e-01 +1.790661e+00 +6.895400e-01
+1.003407e+00 +1.806049e+00 +6.640100e-01
+9.978593e-01 +1.825015e+00 +6.412800e-01
+9.826685e-01 +1.844898e+00 +6.245100e-01
+9.598806e-01 +1.862689e+00 +6.160500e-01
+9.331037e-01 +1.876750e+00 +6.153200e-01
+9.058693e-01 +1.890046e+00 +6.153200e-01
+8.784646e-01 +1.902938e+00 +6.153200e-01
+8.508572e-01 +1.915441e+00 +6.153200e-01
+8.230912e-01 +1.927536e+00 +6.153200e-01
+7.951340e-01 +1.939235e+00 +6.153200e-01
+7.670105e-01 +1.950530e+00 +6.153200e-01
+7.387462e-01 +1.961409e+00 +6.153200e-01
+7.103080e-01 +1.971886e+00 +6.153200e-01
+6.817411e-01 +1.981944e+00 +6.153200e-01
+6.530119e-01 +1.991594e+00 +6.153200e-01
+6.241662e-01 +2.000822e+00 +6.153200e-01
+5.951701e-01 +2.009638e+00 +6.153200e-01
+5.660495e-01 +2.018034e+00 +6.153200e-01
+5.368308e-01 +2.026002e+00 +6.153200e-01
+5.074797e-01 +2.033553e+00 +6.153200e-01
+4.780429e-01 +2.040673e+00 +6.153200e-01
+4.484858e-01 +2.047372e+00 +6.153200e-01
+4.188555e-01 +2.053639e+00 +6.153200e-01
+3.891172e-01 +2.059481e+00 +6.153200e-01
+3.592974e-01 +2.064892e+00 +6.153200e-01
+3.294233e-01 +2.069868e+00 +6.153200e-01
+2.994596e-01 +2.074415e+00 +6.153200e-01
+2.694541e-01 +2.078525e+00 +6.153200e-01
+2.393715e-01 +2.082204e+00 +6.153200e-01
+2.092597e-01 +2.085445e+00 +6.153200e-01
+1.790833e-01 +2.088253e+00 +6.153200e-01
+1.488695e-01 +2.090624e+00 +6.153200e-01
+1.186455e-01 +2.092557e+00 +6.153200e-01
+8.837576e-02 +2.094054e+00 +6.153200e-01
+5.810851e-02 +2.095112e+00 +6.153200e-01
+2.780817e-02 +2.095734e+00 +6.153200e-01
-2.477032e-03 +2.095917e+00 +6.153200e-01
-3.278267e-02 +2.095662e+00 +6.153200e-01
-6.308145e-02 +2.094968e+00 +6.153200e-01
-9.334611e-02 +2.093838e+00 +6.153200e-01
-1.236122e-01 +2.092270e+00 +6.153200e-01
-1.538315e-01 +2.090265e+00 +6.153200e-01
-1.840396e-01 +2.087822e+00 +6.153200e-01
-2.141884e-01 +2.084945e+00 +6.153200e-01
-2.439514e-01 +2.080343e+00 +6.174700e-01
-2.701693e-01 +2.070341e+00 +6.284100e-01
-2.890766e-01 +2.056208e+00 +6.471100e-01
-2.980626e-01 +2.040153e+00 +6.709500e-01
-2.972585e-01 +2.024317e+00 +6.967000e-01
-2.949176e-01 +2.008655e+00 +7.225300e-01
-2.925973e-01 +1.992990e+00 +7.483600e-01
-2.895677e-01 +1.977445e+00 +7.741600e-01
-2.780383e-01 +1.964014e+00 +7.985200e-01
-2.571134e-01 +1.954750e+00 +8.181100e-01
-2.297140e-01 +1.950836e+00 +8.299800e-01
-1.997148e-01 +1.952508e+00 +8.326200e-01
-1.695455e-01 +1.955358e+00 +8.326200e-01
-1.393358e-01 +1.957743e+00 +8.326200e-01
-1.091124e-01 +1.959660e+00 +8.326200e-01
-7.884347e-02 +1.961111e+00 +8.326200e-01
-4.855572e-02 +1.962094e+00 +8.326200e-01
-1.827603e-02 +1.962610e+00 +8.326200e-01
+1.202764e-02 +1.962658e+00 +8.326200e-01
+4.232844e-02 +1.962239e+00 +8.326200e-01
+7.259954e-02 +1.961352e+00 +8.326200e-01
+1.028730e-01 +1.959997e+00 +8.326200e-01
+1.331219e-01 +1.958175e+00 +8.326200e-01
+1.633390e-01 +1.955887e+00 +8.326200e-01
+1.934977e-01 +1.953133e+00 +8.326200e-01
+2.236298e-01 +1.949913e+00 +8.326200e-01
+2.537086e-01 +1.946228e+00 +8.326200e-01
+2.837075e-01 +1.942082e+00 +8.326200e-01
+3.136583e-01 +1.937470e+00 +8.326200e-01
+3.435342e-01 +1.932396e+00 +8.326200e-01
+3.733090e-01 +1.926866e+00 +8.326200e-01
+4.030142e-01 +1.920873e+00 +8.326200e-01
+4.326232e-01 +1.914421e+00 +8.326200e-01
+4.621291e-01 +1.907514e+00 +8.326200e-01
+4.915059e-01 +1.900156e+00 +8.326200e-01
+5.207846e-01 +1.892341e+00 +8.326200e-01
+5.499391e-01 +1.884075e+00 +8.326200e-01
+5.789437e-01 +1.875366e+00 +8.326200e-01
+6.078292e-01 +1.866203e+00 +8.326200e-01
+6.365698e-01 +1.856596e+00 +8.326200e-01
+6.651402e-01 +1.846554e+00 +8.326200e-01
+6.935705e-01 +1.836064e+00 +8.326200e-01
+7.218356e-01 +1.825137e+00 +8.326200e-01
+7.499104e-01 +1.813782e+00 +8.326200e-01
+7.778247e-01 +1.801988e+00 +8.326200e-01
+8.055536e-01 +1.789764e+00 +8.326200e-01
+8.330904e-01 +1.777113e+00 +8.326200e-01
+8.604110e-01 +1.764048e+00 +8.326200e-01
+8.875443e-01 +1.750553e+00 +8.326200e-01
-6.102395e-01 +1.865417e+00 +8.326200e-01
-5.830477e-01 +1.877318e+00 +8.276000e-01
-5.616064e-01 +1.892957e+00 +8.133500e-01
-5.490176e-01 +1.910201e+00 +7.921100e-01
-5.470249e-01 +1.926760e+00 +7.670300e-01
-5.512917e-01 +1.942011e+00 +7.412000e-01
-5.555771e-01 +1.957256e+00 +7.153700e-01
-5.598817e-01 +1.972495e+00 +6.895400e-01
-5.675535e-01 +1.986585e+00 +6.640100e-01
-5.848876e-01 +1.996074e+00 +6.412800e-01
-6.096886e-01 +1.999392e+00 +6.245100e-01
-6.383821e-01 +1.995858e+00 +6.160500e-01
-6.672585e-01 +1.986866e+00 +6.153200e-01
-6.959178e-01 +1.977011e+00 +6.153200e-01
-7.244120e-01 +1.966748e+00 +6.153200e-01
-7.527744e-01 +1.956068e+00 +6.153200e-01
-7.809601e-01 +1.944987e+00 +6.153200e-01
-8.090019e-01 +1.933491e+00 +6.153200e-01
-8.368747e-01 +1.921591e+00 +6.153200e-01
-8.645533e-01 +1.909298e+00 +6.153200e-01
-8.920704e-01 +1.896598e+00 +6.153200e-01
-9.193822e-01 +1.883510e+00 +6.153200e-01
-9.465207e-01 +1.870019e+00 +6.153200e-01
-9.734427e-01 +1.856147e+00 +6.153200e-01
-1.000180e+00 +1.841877e+00 +6.153200e-01
-1.026708e+00 +1.827223e+00 +6.153200e-01
-1.053003e+00 +1.812197e+00 +6.153200e-01
-1.079097e+00 +1.796781e+00 +6.153200e-01
-1.104946e+00 +1.781001e+00 +6.153200e-01
-1.130583e+00 +1.764838e+00 +6.153200e-01
-1.155966e+00 +1.748318e+00 +6.153200e-01
-1.181125e+00 +1.731420e+00 +6.153200e-01
-1.206037e+00 +1.714161e+00 +6.153200e-01
-1.230680e+00 +1.696555e+00 +6.153200e-01
-1.255083e+00 +1.678583e+00 +6.153200e-01
-1.279206e+00 +1.660272e+00 +6.153200e-01
-1.303079e+00 +1.641602e+00 +6.153200e-01
-1.326664e+00 +1.622602e+00 +6.153200e-01
-1.349987e+00 +1.603249e+00 +6.153200e-01
-1.373028e+00 +1.583561e+00 +6.153200e-01
-1.395766e+00 +1.563556e+00 +6.153200e-01
-1.418229e+00 +1.543211e+00 +6.153200e-01
-1.440379e+00 +1.522557e+00 +6.153200e-01
-1.462244e+00 +1.501571e+00 +6.153200e-01
-1.483788e+00 +1.480285e+00 +6.153200e-01
-1.505037e+00 +1.458676e+00 +6.153200e-01
-1.525972e+00 +1.436761e+00 +6.153200e-01
-1.546573e+00 +1.414562e+00 +6.153200e-01
-1.566865e+00 +1.392051e+00 +6.153200e-01
-1.586816e+00 +1.369265e+00 +6.153200e-01
-1.606449e+00 +1.346178e+00 +6.153200e-01
-1.625733e+00 +1.322825e+00 +6.153200e-01
-1.643525e+00 +1.298525e+00 +6.174700e-01
-1.654990e+00 +1.272913e+00 +6.284100e-01
-1.658367e+00 +1.249551e+00 +6.471100e-01
-1.653368e+00 +1.231844e+00 +6.709500e-01
-1.641602e+00 +1.221215e+00 +6.967000e-01
-1.628872e+00 +1.211795e+00 +7.225300e-01
-1.616154e+00 +1.202359e+00 +7.483600e-01
-1.603020e+00 +1.193510e+00 +7.741600e-01
-1.585371e+00 +1.192165e+00 +7.985200e-01
-1.564024e+00 +1.200410e+00 +8.181100e-01
-1.541882e+00 +1.217017e+00 +8.299800e-01
-1.521851e+00 +1.239412e+00 +8.326200e-01
-1.502534e+00 +1.262760e+00 +8.326200e-01
-1.482859e+00 +1.285808e+00 +8.326200e-01
-1.462843e+00 +1.308535e+00 +8.326200e-01
-1.442465e+00 +1.330964e+00 +8.326200e-01
-1.421744e+00 +1.353076e+00 +8.326200e-01
-1.400698e+00 +1.374852e+00 +8.326200e-01
-1.379304e+00 +1.396314e+00 +8.326200e-01
-1.357581e+00 +1.417443e+00 +8.326200e-01
-1.335550e+00 +1.438221e+00 +8.326200e-01
-1.313185e+00 +1.458669e+00 +8.326200e-01
-1.290508e+00 +1.478770e+00 +8.326200e-01
-1.267522e+00 +1.498519e+00 +8.326200e-01
-1.244250e+00 +1.517897e+00 +8.326200e-01
-1.220667e+00 +1.536927e+00 +8.326200e-01
-1.196792e+00 +1.555590e+00 +8.326200e-01
-1.172648e+00 +1.573871e+00 +8.326200e-01
-1.148208e+00 +1.591788e+00 +8.326200e-01
-1.123495e+00 +1.609326e+00 +8.326200e-01
-1.098531e+00 +1.626469e+00 +8.326200e-01
-1.073288e+00 +1.643236e+00 +8.326200e-01
-1.047789e+00 +1.659611e+00 +8.326200e-01
-1.022041e+00 +1.675590e+00 +8.326200e-01
-9.960662e-01 +1.691160e+00 +8.326200e-01
-9.698370e-01 +1.706338e+00 +8.326200e-01
-9.433766e-01 +1.721108e+00 +8.326200e-01
-9.167086e-01 +1.735459e+00 +8.326200e-01
-8.898050e-01 +1.749405e+00 +8.326200e-01
-8.626892e-01 +1.762935e+00 +8.326200e-01
-8.353855e-01 +1.776036e+00 +8.326200e-01
-8.078650e-01 +1.788722e+00 +8.326200e-01
-7.801519e-01 +1.800982e+00 +8.326200e-01
-7.522710e-01 +1.812804e+00 +8.326200e-01
-7.241928e-01 +1.824203e+00 +8.326200e-01
-6.959419e-01 +1.835167e+00 +8.326200e-01
-6.675251e-01 +1.845693e+00 +8.326200e-01
-6.389677e-01 +1.855773e+00 +8.326200e-01
-6.102395e-01 +1.865417e+00 +8.326200e-01
-1.750553e+00 +8.875443e-01 +8.326200e-01
-1.739741e+00 +9.151873e-01 +8.276000e-01
-1.735639e+00 +9.414073e-01 +8.133500e-01
-1.738930e+00 +9.625018e-01 +7.921100e-01
-1.749230e+00 +9.756201e-01 +7.670300e-01
-1.763031e+00 +9.833867e-01 +7.412000e-01
-1.776841e+00 +9.911364e-01 +7.153700e-01
-1.790661e+00 +9.988688e-01 +6.895400e-01
-1.806049e+00 +1.003407e+00 +6.640100e-01
-1.825015e+00 +9.978593e-01 +6.412800e-01
-1.844898e+00 +9.826685e-01 +6.245100e-01
-1.862689e+00 +9.598806e-01 +6.160500e-01
-1.876750e+00 +9.331037e-01 +6.153200e-01
-1.890046e+00 +9.058693e-01 +6.153200e-01
-1.902938e+00 +8.784646e-01 +6.153200e-01
-1.915441e+00 +8.508572e-01 +6.153200e-01
-1.927536e+00 +8.230912e-01 +6.153200e-01
-1.939235e+00 +7.951340e-01 +6.153200e-01
-1.950530e+00 +7.670105e-01 +6.153200e-01
-1.961409e+00 +7.387462e-01 +6.153200e-01
-1.971886e+00 +7.103080e-01 +6.153200e-01
-1.981944e+00 +6.817411e-01 +6.153200e-01
-1.991594e+00 +6.530119e-01 +6.153200e-01
-2.000822e+00 +6.241662e-01 +6.153200e-01
-2.009638e+00 +5.951701e-01 +6.153200e-01
-2.018034e+00 +5.660495e-01 +6.153200e-01
-2.026002e+00 +5.368308e-01 +6.153200e-01
-2.033553e+00 +5.074797e-01 +6.153200e-01
-2.040673e+00 +4.780429e-01 +6.153200e-01
-2.047372e+00 +4.484858e-01 +6.153200e-01
-2.053639e+00 +4.188555e-01 +6.153200e-01
-2.059481e+00 +3.891172e-01 +6.153200e-01
-2.064892e+00 +3.592974e-01 +6.153200e-01
-2.069868e+00 +3.294233e-01 +6.153200e-01
-2.074415e+00 +2.994596e-01 +6.153200e-01
-2.078525e+00 +2.694541e-01 +6.153200e-01
-2.082204e+00 +2.393715e-01 +6.153200e-01
-2.085445e+00 +2.092597e-01 +6.153200e-01
-2.088253e+00 +1.790833e-01 +6.153200e-01
-2.090624e+00 +1.488695e-01 +6.153200e-01
-2.092557e+00 +1.186455e-01 +6.153200e-01
-2.094054e+00 +8.837576e-02 +6.153200e-01
-2.095112e+00 +5.810851e-02 +6.153200e-01
-2.095734e+00 +2.780817e-02 +6.153200e-01
-2.095917e+00 -2.477032e-03 +6.153200e-01
-2.095662e+00 -3.278267e-02 +6.153200e-01
-2.094968e+00 -6.308145e-02 +6.153200e-01
