    4    1   71    1.00
   2.9194e-01   4.8854e-02   2.3300e-01
   2.8836e-01   6.6837e-02   2.3300e-01
   2.8366e-01   8.4564e-02   2.3300e-01
   2.7788e-01   1.0197e-01   2.3300e-01
   2.7104e-01   1.1898e-01   2.3300e-01
   2.6315e-01   1.3553e-01   2.3300e-01
   2.5425e-01   1.5156e-01   2.3300e-01
   2.4438e-01   1.6702e-01   2.3300e-01
   2.3357e-01   1.8183e-01   2.3300e-01
   2.2186e-01   1.9594e-01   2.3300e-01
   2.0930e-01   2.0930e-01   2.3300e-01
   1.9594e-01   2.2186e-01   2.3300e-01
   1.8183e-01   2.3357e-01   2.3300e-01
   1.6702e-01   2.4438e-01   2.3300e-01
   1.5156e-01   2.5425e-01   2.3300e-01
   1.3553e-01   2.6315e-01   2.3300e-01
   1.1898e-01   2.7104e-01   2.3300e-01
   1.0197e-01   2.7788e-01   2.3300e-01
   8.4564e-02   2.8366e-01   2.3300e-01
   6.6837e-02   2.8836e-01   2.3300e-01
   4.8854e-02   2.9194e-01   2.3300e-01
   4.8854e-02   2.9194e-01   2.1887e-01
   4.8854e-02   2.9194e-01   2.0473e-01
   4.8854e-02   2.9194e-01   1.9060e-01
   4.8854e-02   2.9194e-01   1.7647e-01
   4.8854e-02   2.9194e-01   1.6233e-01
   4.8854e-02   2.9194e-01   1.4820e-01
   4.8854e-02   2.9194e-01   1.3407e-01
   4.8854e-02   2.9194e-01   1.1993e-01
   4.8854e-02   2.9194e-01   1.0580e-01
   4.8854e-02   2.9194e-01   9.1667e-02
   4.8854e-02   2.9194e-01   7.7533e-02
   4.8854e-02   2.9194e-01   6.3400e-02
   4.8854e-02   2.9194e-01   4.9267e-02
   4.8854e-02   2.9194e-01   3.5133e-02
   4.8854e-02   2.9194e-01   2.1000e-02
   6.6837e-02   2.8836e-01   2.1000e-02
   8.4564e-02   2.8366e-01   2.1000e-02
   1.0197e-01   2.7788e-01   2.1000e-02
   1.1898e-01   2.7104e-01   2.1000e-02
   1.3553e-01   2.6315e-01   2.1000e-02
   1.5156e-01   2.5425e-01   2.1000e-02
   1.6702e-01   2.4438e-01   2.1000e-02
   1.8183e-01   2.3357e-01   2.1000e-02
   1.9594e-01   2.2186e-01   2.1000e-02
   2.0930e-01   2.0930e-01   2.1000e-02
   2.2186e-01   1.9594e-01   2.1000e-02
   2.3357e-01   1.8183e-01   2.1000e-02
   2.4438e-01   1.6702e-01   2.1000e-02
   2.5425e-01   1.5156e-01   2.1000e-02
   2.6315e-01   1.3553e-01   2.1000e-02
   2.7104e-01   1.1898e-01   2.1000e-02
   2.7788e-01   1.0197e-01   2.1000e-02
   2.8366e-01   8.4564e-02   2.1000e-02
   2.8836e-01   6.6837e-02   2.1000e-02
   2.9194e-01   4.8854e-02   2.1000e-02
   2.9194e-01   4.8854e-02   3.5133e-02
   2.9194e-01   4.8854e-02   4.9267e-02
   2.9194e-01   4.8854e-02   6.3400e-02
   2.9194e-01   4.8854e-02   7.7533e-02
   2.9194e-01   4.8854e-02   9.1667e-02
   2.9194e-01   4.8854e-02   1.0580e-01
   2.9194e-01   4.8854e-02   1.1993e-01
   2.9194e-01   4.8854e-02   1.3407e-01
   2.9194e-01   4.8854e-02   1.4820e-01
   2.9194e-01   4.8854e-02   1.6233e-01
   2.9194e-01   4.8854e-02   1.7647e-01
   2.9194e-01   4.8854e-02   1.9060e-01
   2.9194e-01   4.8854e-02   2.0473e-01
   2.9194e-01   4.8854e-02   2.1887e-01
   2.9194e-01   4.8854e-02   2.3300e-01
  -4.8854e-02   2.9194e-01   2.3300e-01
  -6.6837e-02   2.8836e-01   2.3300e-01
  -8.4564e-02   2.8366e-01   2.3300e-01
  -1.0197e-01   2.7788e-01   2.3300e-01
  -1.1898e-01   2.7104e-01   2.3300e-01
  -1.3553e-01   2.6315e-01   2.3300e-01
  -1.5156e-01   2.5425e-01   2.3300e-01
  -1.6702e-01   2.4438e-01   2.3300e-01
  -1.8183e-01   2.3357e-01   2.3300e-01
  -1.9594e-01   2.2186e-01   2.3300e-01
  -2.0930e-01   2.0930e-01   2.3300e-01
  -2.2186e-01   1.9594e-01   2.3300e-01
