    8    1   42     1.00 
   9.2702e-01  9.2702e-01  -7.9100e-01 
   9.0823e-01  9.4543e-01  -7.9100e-01 
   8.8909e-01  9.6346e-01  -7.9100e-01 
   8.6958e-01  9.8110e-01  -7.9100e-01 
   8.4972e-01  9.9835e-01  -7.9100e-01 
   8.2952e-01  1.0152e+00  -7.9100e-01 
   8.0899e-01  1.0316e+00  -7.9100e-01 
   7.8813e-01  1.0476e+00  -7.9100e-01 
   7.6696e-01  1.0632e+00  -7.9100e-01 
   7.4547e-01  1.0784e+00  -7.9100e-01 
   7.2369e-01  1.0932e+00  -7.9100e-01 
   7.0161e-01  1.1075e+00  -7.9100e-01 
   6.7926e-01  1.1213e+00  -7.9100e-01 
   6.5663e-01  1.1347e+00  -7.9100e-01 
   6.3373e-01  1.1477e+00  -7.9100e-01 
   6.1058e-01  1.1601e+00  -7.9100e-01 
   5.8718e-01  1.1721e+00  -7.9100e-01 
   5.6355e-01  1.1837e+00  -7.9100e-01 
   5.3969e-01  1.1948e+00  -7.9100e-01 
   5.1562e-01  1.2053e+00  -7.9100e-01 
   5.1562e-01  1.2053e+00  -7.9100e-01 
   5.3823e-01  1.2582e+00  -6.9100e-01 
   5.6085e-01  1.3111e+00  -5.9100e-01 
   5.9010e-01  1.2982e+00  -5.9100e-01 
   6.1906e-01  1.2846e+00  -5.9100e-01 
   6.4770e-01  1.2704e+00  -5.9100e-01 
   6.7602e-01  1.2556e+00  -5.9100e-01 
   7.0400e-01  1.2401e+00  -5.9100e-01 
   7.3163e-01  1.2240e+00  -5.9100e-01 
   7.5889e-01  1.2073e+00  -5.9100e-01 
   7.8577e-01  1.1900e+00  -5.9100e-01 
   8.1225e-01  1.1721e+00  -5.9100e-01 
   8.3832e-01  1.1536e+00  -5.9100e-01 
   8.6398e-01  1.1345e+00  -5.9100e-01 
   8.8919e-01  1.1148e+00  -5.9100e-01 
   9.1397e-01  1.0946e+00  -5.9100e-01 
   9.3828e-01  1.0738e+00  -5.9100e-01 
   9.6212e-01  1.0525e+00  -5.9100e-01 
   9.8547e-01  1.0307e+00  -5.9100e-01 
   1.0083e+00  1.0083e+00  -5.9100e-01 
   9.6768e-01  9.6768e-01  -6.9100e-01 
   9.2702e-01  9.2702e-01  -7.9100e-01 
   8.0276e-17  1.3110e+00  -7.9100e-01 
  -2.6300e-02  1.3107e+00  -7.9100e-01 
  -5.2589e-02  1.3099e+00  -7.9100e-01 
  -7.8857e-02  1.3086e+00  -7.9100e-01 
  -1.0509e-01  1.3068e+00  -7.9100e-01 
  -1.3129e-01  1.3044e+00  -7.9100e-01 
  -1.5743e-01  1.3015e+00  -7.9100e-01 
  -1.8351e-01  1.2981e+00  -7.9100e-01 
  -2.0951e-01  1.2942e+00  -7.9100e-01 
  -2.3543e-01  1.2897e+00  -7.9100e-01 
  -2.6125e-01  1.2847e+00  -7.9100e-01 
  -2.8697e-01  1.2792e+00  -7.9100e-01 
  -3.1258e-01  1.2732e+00  -7.9100e-01 
  -3.3806e-01  1.2667e+00  -7.9100e-01 
  -3.6340e-01  1.2596e+00  -7.9100e-01 
  -3.8859e-01  1.2521e+00  -7.9100e-01 
  -4.1363e-01  1.2440e+00  -7.9100e-01 
  -4.3851e-01  1.2355e+00  -7.9100e-01 
  -4.6320e-01  1.2264e+00  -7.9100e-01 
  -4.8771e-01  1.2169e+00  -7.9100e-01 
  -4.8771e-01  1.2169e+00  -7.9100e-01 
  -5.0910e-01  1.2703e+00  -6.9100e-01 
  -5.3049e-01  1.3237e+00  -5.9100e-01 
  -5.0068e-01  1.3352e+00  -5.9100e-01 
  -4.7062e-01  1.3461e+00  -5.9100e-01 
  -4.4032e-01  1.3563e+00  -5.9100e-01 
  -4.0980e-01  1.3658e+00  -5.9100e-01 
  -3.7908e-01  1.3747e+00  -5.9100e-01 
  -3.4816e-01  1.3828e+00  -5.9100e-01 
  -3.1707e-01  1.3903e+00  -5.9100e-01 
  -2.8582e-01  1.3971e+00  -5.9100e-01 
  -2.5442e-01  1.4031e+00  -5.9100e-01 
  -2.2290e-01  1.4085e+00  -5.9100e-01 
  -1.9127e-01  1.4131e+00  -5.9100e-01 
  -1.5954e-01  1.4170e+00  -5.9100e-01 
  -1.2773e-01  1.4203e+00  -5.9100e-01 
  -9.5850e-02  1.4228e+00  -5.9100e-01 
  -6.3927e-02  1.4246e+00  -5.9100e-01 
  -3.1972e-02  1.4256e+00  -5.9100e-01 
   8.7317e-17  1.4260e+00  -5.9100e-01 
   8.3796e-17  1.3685e+00  -6.9100e-01 
   8.0276e-17  1.3110e+00  -7.9100e-01 
  -9.2702e-01  9.2702e-01  -7.9100e-01 
  -9.4543e-01  9.0823e-01  -7.9100e-01 
  -9.6346e-01  8.8909e-01  -7.9100e-01 
  -9.8110e-01  8.6958e-01  -7.9100e-01 
  -9.9835e-01  8.4972e-01  -7.9100e-01 
  -1.0152e+00  8.2952e-01  -7.9100e-01 
  -1.0316e+00  8.0899e-01  -7.9100e-01 
  -1.0476e+00  7.8813e-01  -7.9100e-01 
  -1.0632e+00  7.6696e-01  -7.9100e-01 
  -1.0784e+00  7.4547e-01  -7.9100e-01 
  -1.0932e+00  7.2369e-01  -7.9100e-01 
  -1.1075e+00  7.0161e-01  -7.9100e-01 
  -1.1213e+00  6.7926e-01  -7.9100e-01 
  -1.1347e+00  6.5663e-01  -7.9100e-01 
  -1.1477e+00  6.3373e-01  -7.9100e-01 
  -1.1601e+00  6.1058e-01  -7.9100e-01 
  -1.1721e+00  5.8718e-01  -7.9100e-01 
  -1.1837e+00  5.6355e-01  -7.9100e-01 
  -1.1948e+00  5.3969e-01  -7.9100e-01 
  -1.2053e+00  5.1562e-01  -7.9100e-01 
  -1.2053e+00  5.1562e-01  -7.9100e-01 
  -1.2582e+00  5.3823e-01  -6.9100e-01 
  -1.3111e+00  5.6085e-01  -5.9100e-01 
  -1.2982e+00  5.9010e-01  -5.9100e-01 
  -1.2846e+00  6.1906e-01  -5.9100e-01 
  -1.2704e+00  6.4770e-01  -5.9100e-01 
  -1.2556e+00  6.7602e-01  -5.9100e-01 
  -1.2401e+00  7.0400e-01  -5.9100e-01 
  -1.2240e+00  7.3163e-01  -5.9100e-01 
  -1.2073e+00  7.5889e-01  -5.9100e-01 
  -1.1900e+00  7.8577e-01  -5.9100e-01 
  -1.1721e+00  8.1225e-01  -5.9100e-01 
  -1.1536e+00  8.3832e-01  -5.9100e-01 
  -1.1345e+00  8.6398e-01  -5.9100e-01 
  -1.1148e+00  8.8919e-01  -5.9100e-01 
  -1.0946e+00  9.1397e-01  -5.9100e-01 
  -1.0738e+00  9.3828e-01  -5.9100e-01 
  -1.0525e+00  9.6212e-01  -5.9100e-01 
  -1.0307e+00  9.8547e-01  -5.9100e-01 
  -1.0083e+00  1.0083e+00  -5.9100e-01 
  -9.6768e-01  9.6768e-01  -6.9100e-01 
  -9.2702e-01  9.2702e-01  -7.9100e-01 
  -1.3110e+00  1.6055e-16  -7.9100e-01 
  -1.3107e+00 -2.6300e-02  -7.9100e-01 
  -1.3099e+00 -5.2589e-02  -7.9100e-01 
  -1.3086e+00 -7.8857e-02  -7.9100e-01 
  -1.3068e+00 -1.0509e-01  -7.9100e-01 
  -1.3044e+00 -1.3129e-01  -7.9100e-01 
  -1.3015e+00 -1.5743e-01  -7.9100e-01 
  -1.2981e+00 -1.8351e-01  -7.9100e-01 
  -1.2942e+00 -2.0951e-01  -7.9100e-01 
  -1.2897e+00 -2.3543e-01  -7.9100e-01 
  -1.2847e+00 -2.6125e-01  -7.9100e-01 
  -1.2792e+00 -2.8697e-01  -7.9100e-01 
  -1.2732e+00 -3.1258e-01  -7.9100e-01 
  -1.2667e+00 -3.3806e-01  -7.9100e-01 
  -1.2596e+00 -3.6340e-01  -7.9100e-01 
  -1.2521e+00 -3.8859e-01  -7.9100e-01 
  -1.2440e+00 -4.1363e-01  -7.9100e-01 
  -1.2355e+00 -4.3851e-01  -7.9100e-01 
  -1.2264e+00 -4.6320e-01  -7.9100e-01 
  -1.2169e+00 -4.8771e-01  -7.9100e-01 
  -1.2169e+00 -4.8771e-01  -7.9100e-01 
  -1.2703e+00 -5.0910e-01  -6.9100e-01 
  -1.3237e+00 -5.3049e-01  -5.9100e-01 
  -1.3352e+00 -5.0068e-01  -5.9100e-01 
  -1.3461e+00 -4.7062e-01  -5.9100e-01 
  -1.3563e+00 -4.4032e-01  -5.9100e-01 
  -1.3658e+00 -4.0980e-01  -5.9100e-01 
  -1.3747e+00 -3.7908e-01  -5.9100e-01 
  -1.3828e+00 -3.4816e-01  -5.9100e-01 
  -1.3903e+00 -3.1707e-01  -5.9100e-01 
  -1.3971e+00 -2.8582e-01  -5.9100e-01 
  -1.4031e+00 -2.5442e-01  -5.9100e-01 
  -1.4085e+00 -2.2290e-01  -5.9100e-01 
  -1.4131e+00 -1.9127e-01  -5.9100e-01 
  -1.4170e+00 -1.5954e-01  -5.9100e-01 
  -1.4203e+00 -1.2773e-01  -5.9100e-01 
  -1.4228e+00 -9.5850e-02  -5.9100e-01 
  -1.4246e+00 -6.3927e-02  -5.9100e-01 
  -1.4256e+00 -3.1972e-02  -5.9100e-01 
  -1.4260e+00  1.7463e-16  -5.9100e-01 
  -1.3685e+00  1.6759e-16  -6.9100e-01 
  -1.3110e+00  1.6055e-16  -7.9100e-01 
  -9.2702e-01 -9.2702e-01  -7.9100e-01 
  -9.0823e-01 -9.4543e-01  -7.9100e-01 
  -8.8909e-01 -9.6346e-01  -7.9100e-01 
  -8.6958e-01 -9.8110e-01  -7.9100e-01 
  -8.4972e-01 -9.9835e-01  -7.9100e-01 
  -8.2952e-01 -1.0152e+00  -7.9100e-01 
  -8.0899e-01 -1.0316e+00  -7.9100e-01 
  -7.8813e-01 -1.0476e+00  -7.9100e-01 
  -7.6696e-01 -1.0632e+00  -7.9100e-01 
  -7.4547e-01 -1.0784e+00  -7.9100e-01 
  -7.2369e-01 -1.0932e+00  -7.9100e-01 
  -7.0161e-01 -1.1075e+00  -7.9100e-01 
  -6.7926e-01 -1.1213e+00  -7.9100e-01 
  -6.5663e-01 -1.1347e+00  -7.9100e-01 
  -6.3373e-01 -1.1477e+00  -7.9100e-01 
  -6.1058e-01 -1.1601e+00  -7.9100e-01 
  -5.8718e-01 -1.1721e+00  -7.9100e-01 
  -5.6355e-01 -1.1837e+00  -7.9100e-01 
  -5.3969e-01 -1.1948e+00  -7.9100e-01 
  -5.1562e-01 -1.2053e+00  -7.9100e-01 
  -5.1562e-01 -1.2053e+00  -7.9100e-01 
  -5.3823e-01 -1.2582e+00  -6.9100e-01 
  -5.6085e-01 -1.3111e+00  -5.9100e-01 
  -5.9010e-01 -1.2982e+00  -5.9100e-01 
  -6.1906e-01 -1.2846e+00  -5.9100e-01 
  -6.4770e-01 -1.2704e+00  -5.9100e-01 
  -6.7602e-01 -1.2556e+00  -5.9100e-01 
  -7.0400e-01 -1.2401e+00  -5.9100e-01 
  -7.3163e-01 -1.2240e+00  -5.9100e-01 
  -7.5889e-01 -1.2073e+00  -5.9100e-01 
  -7.8577e-01 -1.1900e+00  -5.9100e-01 
  -8.1225e-01 -1.1721e+00  -5.9100e-01 
  -8.3832e-01 -1.1536e+00  -5.9100e-01 
  -8.6398e-01 -1.1345e+00  -5.9100e-01 
  -8.8919e-01 -1.1148e+00  -5.9100e-01 
  -9.1397e-01 -1.0946e+00  -5.9100e-01 
  -9.3828e-01 -1.0738e+00  -5.9100e-01 
  -9.6212e-01 -1.0525e+00  -5.9100e-01 
  -9.8547e-01 -1.0307e+00  -5.9100e-01 
  -1.0083e+00 -1.0083e+00  -5.9100e-01 
  -9.6768e-01 -9.6768e-01  -6.9100e-01 
  -9.2702e-01 -9.2702e-01  -7.9100e-01 
  -2.4083e-16 -1.3110e+00  -7.9100e-01 
   2.6300e-02 -1.3107e+00  -7.9100e-01 
   5.2589e-02 -1.3099e+00  -7.9100e-01 
   7.8857e-02 -1.3086e+00  -7.9100e-01 
   1.0509e-01 -1.3068e+00  -7.9100e-01 
   1.3129e-01 -1.3044e+00  -7.9100e-01 
   1.5743e-01 -1.3015e+00  -7.9100e-01 
   1.8351e-01 -1.2981e+00  -7.9100e-01 
   2.0951e-01 -1.2942e+00  -7.9100e-01 
   2.3543e-01 -1.2897e+00  -7.9100e-01 
   2.6125e-01 -1.2847e+00  -7.9100e-01 
   2.8697e-01 -1.2792e+00  -7.9100e-01 
   3.1258e-01 -1.2732e+00  -7.9100e-01 
   3.3806e-01 -1.2667e+00  -7.9100e-01 
   3.6340e-01 -1.2596e+00  -7.9100e-01 
   3.8859e-01 -1.2521e+00  -7.9100e-01 
   4.1363e-01 -1.2440e+00  -7.9100e-01 
   4.3851e-01 -1.2355e+00  -7.9100e-01 
   4.6320e-01 -1.2264e+00  -7.9100e-01 
   4.8771e-01 -1.2169e+00  -7.9100e-01 
   4.8771e-01 -1.2169e+00  -7.9100e-01 
   5.0910e-01 -1.2703e+00  -6.9100e-01 
   5.3049e-01 -1.3237e+00  -5.9100e-01 
   5.0068e-01 -1.3352e+00  -5.9100e-01 
   4.7062e-01 -1.3461e+00  -5.9100e-01 
   4.4032e-01 -1.3563e+00  -5.9100e-01 
   4.0980e-01 -1.3658e+00  -5.9100e-01 
   3.7908e-01 -1.3747e+00  -5.9100e-01 
   3.4816e-01 -1.3828e+00  -5.9100e-01 
   3.1707e-01 -1.3903e+00  -5.9100e-01 
   2.8582e-01 -1.3971e+00  -5.9100e-01 
   2.5442e-01 -1.4031e+00  -5.9100e-01 
   2.2290e-01 -1.4085e+00  -5.9100e-01 
   1.9127e-01 -1.4131e+00  -5.9100e-01 
   1.5954e-01 -1.4170e+00  -5.9100e-01 
   1.2773e-01 -1.4203e+00  -5.9100e-01 
   9.5850e-02 -1.4228e+00  -5.9100e-01 
   6.3927e-02 -1.4246e+00  -5.9100e-01 
   3.1972e-02 -1.4256e+00  -5.9100e-01 
  -2.6195e-16 -1.4260e+00  -5.9100e-01 
  -2.5139e-16 -1.3685e+00  -6.9100e-01 
  -2.4083e-16 -1.3110e+00  -7.9100e-01 
   9.2702e-01 -9.2702e-01  -7.9100e-01 
   9.4543e-01 -9.0823e-01  -7.9100e-01 
   9.6346e-01 -8.8909e-01  -7.9100e-01 
   9.8110e-01 -8.6958e-01  -7.9100e-01 
   9.9835e-01 -8.4972e-01  -7.9100e-01 
   1.0152e+00 -8.2952e-01  -7.9100e-01 
   1.0316e+00 -8.0899e-01  -7.9100e-01 
   1.0476e+00 -7.8813e-01  -7.9100e-01 
   1.0632e+00 -7.6696e-01  -7.9100e-01 
   1.0784e+00 -7.4547e-01  -7.9100e-01 
   1.0932e+00 -7.2369e-01  -7.9100e-01 
   1.1075e+00 -7.0161e-01  -7.9100e-01 
   1.1213e+00 -6.7926e-01  -7.9100e-01 
   1.1347e+00 -6.5663e-01  -7.9100e-01 
   1.1477e+00 -6.3373e-01  -7.9100e-01 
   1.1601e+00 -6.1058e-01  -7.9100e-01 
   1.1721e+00 -5.8718e-01  -7.9100e-01 
   1.1837e+00 -5.6355e-01  -7.9100e-01 
   1.1948e+00 -5.3969e-01  -7.9100e-01 
   1.2053e+00 -5.1562e-01  -7.9100e-01 
   1.2053e+00 -5.1562e-01  -7.9100e-01 
   1.2582e+00 -5.3823e-01  -6.9100e-01 
   1.3111e+00 -5.6085e-01  -5.9100e-01 
   1.2982e+00 -5.9010e-01  -5.9100e-01 
   1.2846e+00 -6.1906e-01  -5.9100e-01 
   1.2704e+00 -6.4770e-01  -5.9100e-01 
   1.2556e+00 -6.7602e-01  -5.9100e-01 
   1.2401e+00 -7.0400e-01  -5.9100e-01 
   1.2240e+00 -7.3163e-01  -5.9100e-01 
   1.2073e+00 -7.5889e-01  -5.9100e-01 
   1.1900e+00 -7.8577e-01  -5.9100e-01 
   1.1721e+00 -8.1225e-01  -5.9100e-01 
   1.1536e+00 -8.3832e-01  -5.9100e-01 
   1.1345e+00 -8.6398e-01  -5.9100e-01 
   1.1148e+00 -8.8919e-01  -5.9100e-01 
   1.0946e+00 -9.1397e-01  -5.9100e-01 
   1.0738e+00 -9.3828e-01  -5.9100e-01 
   1.0525e+00 -9.6212e-01  -5.9100e-01 
   1.0307e+00 -9.8547e-01  -5.9100e-01 
   1.0083e+00 -1.0083e+00  -5.9100e-01 
   9.6768e-01 -9.6768e-01  -6.9100e-01 
   9.2702e-01 -9.2702e-01  -7.9100e-01 
